0,9104
1,62144
2,163335
3,306818
4,488224
5,684626
6,886900
7,1077246
8,1249763
9,1403267
10,1532026
11,1606712
12,1649729
13,1666085
14,1642110
15,1579852
16,1512424
17,1414746
18,1301438
19,1180460
20,1045456
21,910094
22,795656
23,688037
24,587839
25,490050
26,408700
27,332399
28,269534
29,218589
30,174196
31,136130
32,107264
33,81010
34,58958
35,42961
36,31975
37,22523
38,15851
39,11642
40,8249
41,6247
42,5213
43,4104
44,3457
45,2563
46,2294
47,1697
48,1340
49,1230
50,1149
51,1215
52,1222
53,1182
54,797
55,607
56,466
57,330
58,384
59,385
60,370
61,378
62,354
63,331
64,291
65,250
66,258
67,233
68,221
69,224
70,196
71,162
72,156
73,150
74,161
75,140
76,141
77,98
78,102
79,80
80,49
81,52
82,35
83,32
84,24
85,21
86,23
87,28
88,28
89,39
90,36
91,37
92,28
93,45
94,52
95,44
96,49
97,56
98,40
99,42
100,32
101,20
102,25
103,33
104,36
105,28
106,22
107,21
108,14
109,19
110,18
111,14
112,19
113,18
114,21
115,38
116,20
117,31
118,22
119,22
120,31
121,25
122,33
123,21
124,17
125,15
126,29
127,11
