,x,y,z
0,0,1,35
1,0,2,51
2,0,1,52
3,0,1,56
4,0,2,168
5,0,7,311
6,0,60,483
7,0,98,1025
8,0,53,1074
9,0,102,1495
10,0,237,2351
11,0,187,3116
12,0,358,3730
13,0,480,4964
14,0,511,6909
15,0,1193,8545
16,0,1215,8038
17,0,1484,8776
18,0,1675,8912
19,0,2187,8259
20,0,2115,7873
21,0,2089,7333
22,0,3005,6756
23,0,3054,6154
24,0,3559,5744
25,0,3959,4879
26,0,3591,4930
27,0,3355,4408
28,0,3632,4061
29,0,3227,3941
30,0,2737,3763
31,0,2658,3583
32,0,2484,3310
33,0,2410,3269
34,0,2298,3173
35,0,2169,3005
36,0,2258,2896
37,0,2030,2676
38,0,1855,2599
39,0,1882,2647
40,0,1798,2587
41,0,1664,2493
42,0,1658,2439
43,0,1556,2454
44,0,1401,2330
45,0,1506,2317
46,0,1418,2307
47,0,1345,2309
48,0,1342,2266
49,0,1382,2289
50,0,1351,2280
51,22,1407,2314
52,79,1483,2369
53,79,1495,2430
54,135,1612,2524
55,501,1683,2632
56,1335,1861,2776
57,1386,2118,2997
58,3765,2616,3341
59,6376,3316,3944
60,23088,4779,5138
61,85764,13101,11550
62,95296,15283,5198
63,17925,5166,649
64,7233,3598,515
65,3258,2836,333
66,2026,2407,310
67,932,2094,296
68,1288,1879,297
69,430,1791,271
70,285,1660,283
71,73,1642,312
72,39,1705,305
73,26,1574,289
74,25,1545,301
75,15,1554,302
76,22,1609,309
77,17,1629,310
78,21,1743,322
79,13,1768,352
80,12,1791,328
81,0,1946,355
82,0,1996,287
83,0,2180,411
84,0,2240,400
85,0,2393,363
86,0,2605,330
87,0,2656,474
88,0,2837,403
89,0,3063,416
90,0,3124,484
91,0,3073,455
92,0,3559,548
93,0,3467,540
94,0,3581,581
95,0,4292,616
96,0,4160,908
97,0,4071,898
98,0,4273,816
99,0,4053,889
100,0,4011,715
101,0,3038,746
102,0,2600,686
103,0,2223,505
104,0,2145,493
105,0,1825,661
106,0,1404,601
107,0,1232,518
108,0,1045,374
109,0,614,327
110,0,596,263
111,0,410,274
112,0,411,83
113,0,262,79
114,0,290,66
115,0,157,29
116,0,141,10
117,0,33,6
118,0,20,1
119,0,21,1
120,0,9,0
121,0,2,4
122,0,4,1
123,0,1,0
