,x,y,z
0,37,0,1
1,32,0,0
2,36,0,0
3,41,0,2
4,37,1,0
5,41,0,0
6,30,0,0
7,33,1,1
8,62,0,0
9,50,0,1
10,43,0,0
11,41,0,0
12,52,0,0
13,49,0,0
14,61,0,2
15,50,1,1
16,58,0,0
17,69,0,0
18,45,1,2
19,58,0,0
20,54,0,1
21,64,0,0
22,61,0,1
23,56,0,0
24,65,0,1
25,60,0,2
26,67,1,0
27,53,0,1
28,76,1,1
29,67,1,2
30,61,0,0
31,70,0,2
32,59,1,0
33,70,2,1
34,64,0,3
35,72,1,2
36,76,0,3
37,73,0,0
38,73,2,2
39,72,3,3
40,84,1,2
41,82,0,2
42,77,2,5
43,79,0,1
44,73,3,1
45,92,2,5
46,91,1,2
47,93,1,5
48,79,1,3
49,84,2,2
50,104,2,6
51,96,2,9
52,97,2,6
53,89,2,9
54,106,5,5
55,105,5,11
56,104,3,18
57,95,2,10
58,135,7,16
59,112,10,15
60,110,7,22
61,122,4,22
62,137,10,14
63,125,14,18
64,134,9,28
65,149,10,27
66,129,10,22
67,145,14,26
68,168,14,26
69,132,13,32
70,174,12,24
71,162,21,26
72,172,9,25
73,200,16,35
74,168,19,31
75,228,11,30
76,177,23,35
77,236,17,30
78,201,18,31
79,253,10,29
80,226,23,31
81,290,18,37
82,224,16,43
83,333,15,40
84,425,29,37
85,667,25,48
86,868,16,59
87,1203,25,63
88,1630,33,64
89,2154,46,79
90,2677,54,101
91,3304,45,98
92,3744,66,123
93,4457,62,174
94,4868,101,176
95,5666,93,215
96,5982,114,293
97,6484,172,302
98,7058,202,481
99,7550,318,701
100,8455,480,933
101,8993,683,1377
102,9558,900,1924
103,10081,1142,2380
104,10394,1577,3153
105,11013,2009,4058
106,11270,2437,4951
107,11475,3026,5638
108,11737,3554,6522
109,11746,4131,7398
110,11717,4216,7608
111,13108,4666,8236
112,16772,5027,8844
113,23062,5773,10061
114,31991,7467,13263
115,42721,9940,18479
116,54463,12691,23670
117,67214,15442,26613
118,85028,18313,30312
119,108706,20780,33048
120,119768,22935,36394
121,109999,24983,38908
122,92895,29070,44752
123,77837,33320,52954
124,67884,39734,68197
125,63701,52111,85090
126,68378,85172,134995
127,188723,966767,1256739
128,196534,1090427,666334
129,67196,75421,46031
130,61655,42510,20292
131,65924,32643,16480
132,75960,26356,13650
133,90698,22194,12036
134,106919,18575,12134
135,116166,16638,10971
136,105023,15204,9886
137,81544,13209,8641
138,64468,11087,7417
139,51999,9702,6305
140,40972,7728,5138
141,30746,5790,4017
142,22186,4420,3097
143,16377,3870,2718
144,12836,3609,2476
145,11416,3521,2380
146,11519,3144,1969
147,11485,2915,1824
148,11040,2379,1680
149,11201,2127,1224
150,10602,1737,896
151,10191,1400,832
152,9672,1096,566
153,9088,711,380
154,8949,570,317
155,7789,419,232
156,7786,265,160
157,7119,220,118
158,6147,149,80
159,5762,135,68
160,5207,98,62
161,4545,83,47
162,4098,77,45
163,3436,60,33
164,3055,42,33
165,2518,44,37
166,2106,48,18
167,1553,45,33
168,1185,39,22
169,838,30,22
170,606,24,19
171,420,17,14
172,301,19,8
173,235,26,10
174,258,19,20
175,212,13,13
176,239,24,6
177,189,16,15
178,218,11,9
179,192,16,8
180,206,26,8
181,164,12,13
182,193,11,8
183,155,19,6
184,153,16,13
185,179,7,9
186,129,10,3
187,157,19,7
188,139,13,10
189,113,6,6
190,151,11,4
191,129,15,4
192,110,10,8
193,139,6,5
194,114,7,2
195,94,9,5
196,104,7,1
197,126,3,2
198,95,3,2
199,83,2,3
200,116,4,0
201,101,2,2
202,97,1,1
203,83,2,2
204,92,3,0
205,91,2,1
206,93,2,0
207,59,2,0
208,90,1,1
209,103,1,0
210,84,1,1
211,82,1,0
212,63,2,0
213,71,0,1
214,90,1,0
215,71,2,0
216,83,1,1
217,55,1,0
218,71,2,0
219,84,0,1
220,75,0,1
221,55,2,0
222,73,0,0
223,51,0,0
224,56,0,0
225,74,0,0
226,75,1,0
227,70,1,1
228,50,0,0
229,62,0,0
230,44,0,0
231,60,0,0
232,68,0,0
233,59,0,0
234,64,0,1
235,48,0,0
236,62,0,0
237,47,0,0
238,45,2,0
239,58,0,0
240,58,0,0
241,60,0,1
242,53,0,0
243,54,0,0
244,47,0,0
245,44,0,0
246,31,0,0
247,33,0,0
248,38,0,1
249,48,2,0
250,43,0,1
251,36,0,0
252,42,0,0
253,30,0,0
254,39,0,0
255,33,0,0
