,x,y,z
0,88,290,0
1,147,197,0
2,298,192,0
3,597,238,325
4,1149,733,836
5,1808,1011,1274
6,2912,1181,1333
7,4121,1720,1251
8,4612,1939,1182
9,3823,1950,1281
10,2796,2006,2003
11,2438,2161,2327
12,2048,1741,1644
13,1871,1259,2029
14,1842,1212,5952
15,3791,17519,31302
16,5154,19631,8234
17,1548,1314,247
18,1540,466,223
19,1744,507,215
20,2154,664,245
21,2926,785,295
22,3881,987,393
23,4399,1243,471
24,3224,1240,484
25,1985,1207,549
26,976,877,363
27,451,330,173
28,210,96,66
29,82,0,0
30,48,0,0
31,30,0,0
