,x,y,z
0,1,6,1
1,2,24,2
2,2,43,0
3,1,44,9
4,2,20,23
5,2,93,17
6,3,27,32
7,2,56,47
8,3,44,41
9,3,20,53
10,4,42,21
11,6,31,52
12,5,47,21
13,9,41,48
14,11,42,73
15,11,40,101
16,15,23,92
17,17,39,120
18,24,35,124
19,25,29,132
20,30,31,137
21,38,34,149
22,51,28,162
23,64,45,148
24,84,69,220
25,89,106,252
26,144,58,309
27,185,59,321
28,247,80,597
29,255,74,513
30,318,70,723
31,379,61,746
32,621,65,796
33,642,66,753
34,722,54,872
35,796,91,908
36,833,90,862
37,843,44,989
38,832,103,1059
39,698,138,1013
40,701,59,1082
41,556,112,1041
42,540,138,1102
43,508,123,1024
44,473,156,796
45,405,284,822
46,391,306,733
47,352,596,641
48,344,515,596
49,322,511,555
50,317,435,508
51,308,368,492
52,295,360,469
53,289,310,469
54,284,274,462
55,278,297,499
56,287,341,535
57,293,464,510
58,318,1380,560
59,369,1787,620
60,1125,2953,771
61,3127,11553,3552
62,2270,2485,955
63,528,1253,344
64,453,1063,282
65,906,585,239
66,358,476,319
67,356,572,289
68,388,580,282
69,425,505,256
70,439,439,311
71,308,383,357
72,310,296,639
73,324,264,902
74,342,327,1158
75,340,318,194
76,379,356,66
77,392,371,54
78,427,359,55
79,426,315,66
80,516,350,66
81,538,161,87
82,645,200,112
83,682,177,108
84,675,100,105
85,791,65,147
86,679,52,193
87,925,44,114
88,989,39,70
89,591,39,57
90,393,36,49
91,388,39,53
92,293,40,52
93,309,43,53
94,206,37,56
95,151,51,32
96,100,57,36
97,74,60,44
98,61,70,1
99,43,75,0
100,35,79,0
101,31,41,0
102,28,22,0
103,27,30,0
104,24,33,0
105,19,36,0
106,15,39,0
107,14,42,0
108,12,37,0
109,11,33,0
110,9,24,0
111,9,47,0
112,4,1,0
113,6,0,0
114,3,0,0
115,3,0,0
116,3,0,0
117,2,0,0
118,2,0,0
119,1,0,0
120,0,0,0
121,0,0,0
122,0,0,0
123,0,0,0
