,x,y,z
0,0,3,150
1,0,8,179
2,0,10,266
3,0,15,319
4,0,24,368
5,0,34,391
6,0,35,422
7,0,41,446
8,0,47,474
9,0,71,496
10,0,87,518
11,0,106,513
12,0,120,526
13,0,131,530
14,0,143,552
15,0,164,553
16,0,178,568
17,0,209,579
18,0,247,580
19,0,298,598
20,0,303,605
21,0,336,633
22,0,344,654
23,0,346,661
24,0,382,703
25,0,458,737
26,0,577,798
27,0,705,854
28,152,831,1002
29,318,1083,1166
30,1314,1653,1588
31,10951,4728,3735
32,10712,4481,2056
33,1327,1406,169
34,488,881,71
35,189,672,66
36,97,530,68
37,49,454,45
38,0,407,52
39,0,356,47
40,0,331,49
41,0,310,48
42,0,271,45
43,0,245,48
44,0,210,45
45,0,167,46
46,0,155,48
47,0,148,48
48,0,141,46
49,0,115,37
50,0,104,32
51,0,86,37
52,0,78,35
53,0,70,29
54,0,60,25
55,0,44,23
56,0,40,29
57,0,37,24
58,0,25,22
59,0,20,24
60,0,13,20
61,0,9,21
62,0,7,15
63,0,3,13
