,x,y,z
0,0,2,97
1,0,6,106
2,0,8,112
3,0,7,164
4,0,8,190
5,0,18,248
6,0,22,271
7,0,32,366
8,0,50,444
9,0,67,515
10,0,75,565
11,0,97,702
12,0,113,735
13,0,136,799
14,0,153,848
15,0,165,873
16,0,178,897
17,0,182,941
18,0,196,964
19,0,212,1002
20,0,218,1034
21,0,246,1050
22,0,248,1075
23,0,277,1058
24,0,301,1078
25,0,324,1114
26,0,366,1151
27,0,409,1143
28,0,448,1153
29,0,484,1203
30,0,500,1197
31,0,523,1189
32,0,523,1213
33,0,542,1205
34,0,540,1197
35,0,561,1210
36,0,578,1246
37,0,597,1208
38,0,627,1231
39,0,607,1236
40,0,634,1217
41,0,636,1254
42,0,670,1248
43,0,649,1230
44,0,700,1267
45,0,694,1260
46,0,717,1287
47,0,747,1289
48,0,764,1285
49,0,787,1315
50,0,823,1341
51,0,861,1394
52,0,902,1400
53,0,959,1465
54,0,1081,1566
55,0,1138,1603
56,0,1301,1788
57,0,1503,1908
58,13,1814,2255
59,406,2315,2682
60,3988,3385,3691
61,40058,10485,9860
62,39968,10797,3459
63,4241,3745,444
64,730,2440,341
65,160,1905,393
66,0,1541,307
67,0,1318,270
68,0,1184,230
69,0,1054,228
70,0,982,224
71,0,917,217
72,0,858,203
73,0,814,178
74,0,797,176
75,0,739,173
76,0,741,172
77,0,703,174
78,0,702,168
79,0,670,166
80,0,665,166
81,0,655,169
82,0,635,162
83,0,626,161
84,0,599,148
85,0,597,144
86,0,565,156
87,0,566,143
88,0,566,158
89,0,539,143
90,0,529,138
91,0,494,150
92,0,485,147
93,0,473,138
94,0,455,140
95,0,439,128
96,0,408,121
97,0,390,126
98,0,362,121
99,0,345,115
100,0,305,127
101,0,298,106
102,0,281,98
103,0,248,96
104,0,233,95
105,0,215,73
106,0,201,68
107,0,189,71
108,0,167,54
109,0,141,62
110,0,132,60
111,0,122,48
112,0,97,53
113,0,80,52
114,0,69,37
115,0,50,25
116,0,45,11
117,0,41,11
118,0,37,10
119,0,26,13
120,0,15,7
121,0,13,3
122,0,4,2
123,0,5,3
