0,14
1,134
2,339
3,633
4,1039
5,1460
6,2050
7,2646
8,3260
9,3870
10,4433
11,5117
12,5445
13,6005
14,6637
15,7004
16,7593
17,7966
18,8655
19,8956
20,9608
21,10307
22,11022
23,11712
24,12172
25,13285
26,14142
27,14604
28,15223
29,15803
30,16223
31,16419
32,17492
33,18152
34,19058
35,19393
36,20275
37,20327
38,21588
39,22287
40,23336
41,23741
42,24032
43,24953
44,25366
45,25437
46,25673
47,25869
48,25719
49,26433
50,27565
51,28104
52,29101
53,29758
54,30830
55,31767
56,32124
57,33112
58,33856
59,34320
60,35239
61,36328
62,36105
63,36751
64,37567
65,38259
66,37102
67,38599
68,38821
69,39630
70,39208
71,39528
72,39655
73,39486
74,40791
75,41402
76,41109
77,41185
78,42038
79,42575
80,42786
81,43218
82,43840
83,44371
84,44351
85,44605
86,44277
87,44973
88,44007
89,44038
90,44057
91,44234
92,44071
93,43727
94,43968
95,44654
96,43815
97,43828
98,43644
99,43108
100,43504
101,41885
102,41700
103,40517
104,40870
105,40356
106,39317
107,38798
108,37839
109,37263
110,36694
111,36022
112,35468
113,34314
114,32211
115,32609
116,30665
117,28834
118,26826
119,24578
120,23359
121,20685
122,20202
123,18139
124,15402
125,12604
126,9041
127,5688
