,x,y,z
0,0,13,15
1,0,11,8
2,0,9,13
3,0,11,9
4,0,15,8
5,0,13,7
6,0,19,17
7,0,18,14
8,0,16,9
9,0,9,17
10,0,11,18
11,0,15,22
12,0,12,10
13,0,17,11
14,0,10,12
15,0,9,9
16,0,9,8
17,0,9,9
18,0,13,6
19,0,16,10
20,0,15,19
21,0,16,10
22,0,15,10
23,0,7,16
24,0,12,16
25,0,12,15
26,0,6,7
27,0,14,9
28,0,9,11
29,0,9,10
30,0,9,4
31,0,13,7
32,0,12,6
33,0,15,13
34,0,12,12
35,0,10,9
36,0,10,11
37,0,6,6
38,0,6,12
39,0,5,14
40,0,3,5
41,0,8,7
42,0,9,2
43,0,6,9
44,0,7,6
45,0,11,6
46,0,11,6
47,0,14,10
48,0,14,16
49,0,13,16
50,0,12,17
51,0,17,17
52,0,25,17
53,1,16,16
54,0,29,25
55,0,23,22
56,0,31,23
57,0,45,30
58,0,41,42
59,0,35,45
60,0,51,47
61,1,53,55
62,0,71,49
63,0,76,65
64,0,85,82
65,0,78,89
66,0,111,107
67,0,115,113
68,1,129,146
69,1,179,146
70,1,172,183
71,1,184,210
72,2,209,227
73,0,260,251
74,0,254,265
75,2,263,299
76,1,317,288
77,4,421,380
78,1,447,444
79,5,526,501
80,5,556,589
81,2,708,664
82,6,739,702
83,6,813,857
84,4,900,909
85,8,1087,968
86,17,1091,1131
87,12,1204,1236
88,21,1482,1405
89,31,1585,1607
90,35,1772,1651
91,41,1980,1972
92,45,2220,2161
93,73,2443,2379
94,81,2702,2630
95,96,2824,2922
96,92,3228,3251
97,130,3406,3439
98,115,3854,3639
99,133,3980,4052
100,166,4351,4317
101,181,4711,4564
102,239,5048,4902
103,286,5496,5210
104,425,5715,5594
105,650,6143,6003
106,1076,6364,6412
107,1746,7093,6872
108,3062,7261,7258
109,4861,7727,7625
110,8196,8496,8374
111,13507,9041,9124
112,21259,9783,9665
113,31770,10464,10659
114,45217,11703,11512
115,59813,12714,12589
116,73361,14081,13920
117,84884,15528,15429
118,91915,17261,17246
119,95160,19290,19274
120,97080,21763,21910
121,96883,25053,25006
122,93697,28974,29090
123,85998,34435,34792
124,77777,43921,44544
125,70561,62611,63211
126,3117,87431,89460
127,0,489515,562100
128,0,556445,461128
129,4202,102740,104332
130,78475,74201,75477
131,84847,52598,53705
132,94281,41204,42278
133,102601,34563,35553
134,106225,29876,30900
135,106318,25998,26854
136,104186,23027,23819
137,100711,20309,21371
138,92053,18390,19235
139,78974,16601,17277
140,63380,14942,15802
141,47208,13624,14169
142,32965,12575,13170
143,22023,11756,12334
144,13643,10650,11230
145,8479,10031,10460
146,4938,9198,9742
147,2894,8580,8986
148,1680,8137,8582
149,1061,7570,8015
150,595,7154,7596
151,410,6793,6966
152,296,6294,6664
153,214,6078,6306
154,206,5676,5787
155,149,5042,5417
156,171,4753,5203
157,132,4486,4582
158,120,4112,4400
159,126,3836,3979
160,88,3441,3763
161,72,3161,3354
162,72,2754,3030
163,52,2648,2719
164,47,2444,2421
165,37,2225,2274
166,29,1899,1886
167,25,1722,1795
168,13,1554,1552
169,16,1400,1475
170,12,1266,1288
171,7,1115,1194
172,3,983,1059
173,2,902,1005
174,6,825,788
175,5,695,744
176,4,581,720
177,3,564,572
178,3,505,510
179,0,455,463
180,1,387,398
181,2,323,334
182,1,314,351
183,1,236,283
184,1,236,234
185,1,233,196
186,0,144,197
187,2,160,166
188,0,144,184
189,0,128,137
190,0,92,137
191,1,87,112
192,0,78,71
193,0,70,65
194,0,72,63
195,0,83,63
196,1,55,63
197,0,54,55
198,0,41,38
199,0,35,31
200,0,33,29
201,0,26,26
202,0,22,35
203,0,26,15
204,0,18,29
205,0,17,18
206,0,11,19
207,0,17,19
208,0,12,18
209,0,12,15
210,0,10,12
211,0,13,12
212,0,9,9
213,0,9,12
214,0,4,6
215,0,9,4
216,0,6,10
217,0,12,10
218,0,19,15
219,0,11,9
220,0,15,19
221,0,6,15
222,0,11,8
223,0,9,14
224,0,14,14
225,0,16,10
226,0,8,16
227,0,11,14
228,0,7,13
229,0,14,3
230,0,13,14
231,0,18,16
232,0,21,14
233,0,18,19
234,0,13,19
235,0,11,15
236,0,13,14
237,0,17,18
238,0,18,16
239,0,12,12
240,0,14,13
241,0,14,20
242,0,12,11
243,0,16,9
244,0,13,13
245,0,23,16
246,0,18,17
247,0,17,24
248,0,19,22
249,0,12,16
250,0,15,19
251,0,21,15
252,0,15,20
253,0,14,14
254,0,13,20
255,0,18,13
