0,0
1,0
2,0
3,98
4,230
5,174
6,139
7,816
8,2156
9,12346
10,67337
11,268170
12,778295
13,1659060
14,2850792
15,3997440
16,3115836
17,1083573
18,315036
19,123997
20,78968
21,71535
22,68518
23,68742
24,68344
25,68558
26,67750
27,67441
28,66740
29,66774
30,65752
31,64858
32,63886
33,63738
34,64572
35,62336
36,62536
37,62269
38,60965
39,60041
40,58736
41,57216
42,58227
43,58096
44,56876
45,57253
46,56755
47,54973
48,51384
49,50270
50,49260
51,48269
52,46837
53,45537
54,43382
55,42331
56,40745
57,39498
58,39444
59,37395
60,35535
61,33709
62,32435
63,30236
64,28594
65,27191
66,25900
67,24103
68,21434
69,19677
70,18076
71,16169
72,14332
73,12689
74,10810
75,8944
76,7800
77,6059
78,4033
79,3097
80,2799
81,2615
82,2488
83,2219
84,1805
85,1681
86,1410
87,1253
88,1040
89,971
90,912
91,842
92,799
93,837
94,816
95,717
96,699
97,687
98,718
99,602
100,587
101,548
102,463
103,392
104,430
105,370
106,199
107,29
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
