,x,y,z
0,6,1,6
1,8,2,3
2,3,2,2
3,7,1,7
4,2,5,7
5,7,1,14
6,2,3,6
7,4,4,12
8,13,1,7
9,7,0,12
10,8,4,24
11,11,1,18
12,10,4,16
13,9,4,17
14,14,3,23
15,19,2,27
16,19,4,26
17,17,5,24
18,19,3,28
19,13,1,31
20,25,3,32
21,16,6,34
22,13,8,43
23,18,7,49
24,19,6,39
25,21,6,57
26,29,13,56
27,19,7,56
28,22,10,72
29,20,14,64
30,22,11,67
31,29,16,69
32,28,13,77
33,21,21,102
34,16,28,98
35,24,25,109
36,30,28,113
37,30,36,121
38,26,35,132
39,25,44,129
40,26,42,133
41,36,49,145
42,31,46,160
43,29,64,169
44,31,63,161
45,38,60,178
46,26,76,191
47,36,74,204
48,44,80,212
49,45,89,210
50,40,98,259
51,43,106,259
52,45,107,250
53,39,115,292
54,58,125,311
55,47,135,335
56,43,153,348
57,55,173,377
58,56,165,419
59,68,188,467
60,62,203,463
61,48,237,526
62,73,240,605
63,64,296,617
64,56,326,694
65,78,347,789
66,80,412,865
67,68,453,942
68,82,480,1114
69,79,590,1180
70,80,675,1335
71,96,703,1609
72,95,845,1851
73,99,901,2095
74,105,1071,2582
75,112,1385,2968
76,113,1440,3331
77,119,1794,4191
78,144,2043,5021
79,128,2433,5721
80,165,2957,6051
81,170,3551,7710
82,190,3945,8256
83,200,4429,8889
84,231,4973,9294
85,268,5266,9283
86,283,5190,9455
87,345,5353,9717
88,384,5759,9383
89,455,5634,9396
90,557,5328,9086
91,652,5181,9263
92,805,5070,9269
93,993,4969,10221
94,1306,5049,10490
95,1709,4891,10986
96,2204,4618,12498
97,3187,4935,13940
98,4335,4791,15126
99,5870,5328,16795
100,7772,5362,18140
101,9908,5376,21305
102,12831,6407,22702
103,17032,6757,23762
104,20433,7285,24591
105,22603,7845,27322
106,24177,7671,26662
107,24798,8475,28537
108,25012,8703,29056
109,22713,8957,28783
110,21257,9324,30004
111,19832,10097,30646
112,18193,11704,32279
113,17376,12797,32061
114,16239,14041,32120
115,15266,14602,32121
116,14556,14642,30854
117,14076,14116,30837
118,13782,13715,29036
119,13416,13710,26868
120,13018,15027,26089
121,11934,16957,29493
122,13999,18885,28106
123,13206,23009,35223
124,14801,26727,34596
125,17863,34107,31611
126,36217,59549,47427
127,150141,175686,83965
128,164932,162805,46422
129,42112,58093,12790
130,18395,33094,14322
131,12960,26449,7394
132,13461,22347,5925
133,13730,19532,5278
134,12418,17441,3166
135,12219,14695,3321
136,12623,14709,4124
137,12993,14326,4864
138,13522,12892,2755
139,14474,12154,2718
140,15537,11373,2830
141,16843,10209,2876
142,17773,9780,2862
143,19111,9659,2916
144,21157,8574,3095
145,22499,8492,2593
146,24505,7170,2170
147,25019,6365,1745
148,25847,6330,1638
149,26741,5794,1545
150,23173,5668,1494
151,19412,5168,1627
152,16053,5015,1567
153,12383,4612,1700
154,8789,4468,1559
155,7069,4379,1506
156,5331,4554,1881
157,3967,4342,1779
158,2904,4797,1618
159,2045,4738,1978
160,1517,4812,1907
161,1129,5041,2083
162,946,4987,2117
163,756,5170,2351
164,639,5557,2243
165,517,5573,2209
166,441,5433,2403
167,377,5035,2353
168,320,4773,2368
169,270,5316,2140
170,255,4992,2063
171,213,4283,1882
172,202,4180,1865
173,180,3793,1454
174,170,3063,1644
175,147,2510,1343
176,153,2287,1164
177,132,1845,1198
178,121,1765,876
179,109,1398,691
180,108,1252,717
181,106,1127,594
182,101,924,453
183,86,837,445
184,85,745,413
185,100,668,356
186,79,599,320
187,85,483,300
188,71,452,269
189,71,387,245
190,71,350,204
191,54,317,163
192,82,286,156
193,52,267,143
194,50,256,122
195,76,217,125
196,50,207,106
197,53,183,98
198,48,176,90
199,59,151,84
200,41,137,76
201,48,131,73
202,42,121,61
203,51,113,59
204,50,94,55
205,41,97,40
206,38,90,54
207,36,81,38
208,43,77,36
209,42,71,32
210,40,71,34
211,36,52,32
212,28,63,26
213,31,45,27
214,25,49,23
215,31,58,22
216,25,28,20
217,35,38,20
218,21,35,19
219,26,32,12
220,23,24,16
221,32,17,12
222,27,24,13
223,19,16,13
224,26,13,8
225,24,16,9
226,24,9,11
227,29,13,6
228,22,13,13
229,21,6,7
230,21,12,8
231,23,8,5
232,19,7,7
233,21,7,6
234,28,9,4
235,18,5,3
236,26,4,3
237,14,3,5
238,17,1,5
239,13,5,1
240,18,5,2
241,7,7,5
242,19,3,2
243,8,1,5
244,11,2,0
245,12,5,0
246,5,3,4
247,5,0,8
248,6,2,1
249,5,3,3
250,6,2,0
251,6,3,4
252,2,1,0
253,5,2,1
254,2,3,0
255,1,2,3
