,x,y,z
0,2,2,26
1,0,2,36
2,0,3,49
3,1,3,39
4,3,4,64
5,2,2,74
6,5,6,52
7,1,4,65
8,1,4,63
9,0,1,82
10,4,5,72
11,3,4,69
12,2,4,80
13,1,4,73
14,1,10,85
15,1,4,78
16,7,3,98
17,4,7,88
18,1,10,89
19,1,9,113
20,2,8,104
21,2,15,122
22,3,14,113
23,1,16,144
24,2,17,155
25,1,21,170
26,3,26,188
27,0,25,206
28,5,31,210
29,2,32,247
30,5,35,297
31,3,41,298
32,2,44,330
33,3,44,379
34,2,59,394
35,1,72,432
36,3,67,459
37,3,87,517
38,4,94,522
39,5,115,606
40,3,130,617
41,4,136,686
42,2,162,721
43,4,189,783
44,5,203,832
45,1,225,919
46,5,254,1008
47,1,272,1135
48,10,313,1237
49,6,330,1393
50,2,370,1506
51,6,431,1561
52,5,457,1815
53,4,521,2028
54,8,581,2318
55,8,667,2605
56,5,695,2971
57,8,852,3221
58,7,833,3479
59,11,1117,4305
60,9,1188,4835
61,7,1320,5305
62,9,1492,6310
63,14,1551,7105
64,14,1963,8647
65,15,1932,9704
66,14,2640,10833
67,21,3052,11930
68,16,3346,14212
69,23,4029,14586
70,20,4228,16153
71,25,4783,17166
72,28,5012,17671
73,33,6015,18050
74,36,6157,18067
75,36,6901,18031
76,42,7843,18109
77,54,7947,16896
78,56,8062,15476
79,64,8338,15371
80,78,8468,14023
81,83,7838,13764
82,94,7810,12765
83,102,8300,12425
84,115,6983,11158
85,157,7143,11458
86,162,6577,10143
87,222,6556,10473
88,290,6350,9906
89,322,6311,9793
90,401,5651,8974
91,709,5521,8709
92,907,5203,8610
93,986,5217,8453
94,1037,5562,8347
95,1338,4648,7977
96,1402,4767,7930
97,1132,4335,7865
98,1087,4104,8111
99,982,4131,8367
100,1002,4209,8490
101,1125,4034,8667
102,1247,3786,8535
103,1447,3719,8459
104,1425,3561,8892
105,1664,3681,9401
106,1720,3585,9466
107,2121,3442,8889
108,2288,3635,9128
109,2778,3810,8974
110,3307,3751,8717
111,3779,3752,9408
112,4139,4106,8847
113,4956,4050,8259
114,5498,4089,7876
115,5929,4250,8543
116,6515,4466,8717
117,6007,5602,8942
118,8617,5131,8479
119,9500,5400,9058
120,10256,6730,9306
121,15597,8177,8825
122,12344,7581,9049
123,13379,10527,9548
124,13042,12275,10471
125,25973,15266,12093
126,61517,21023,16362
127,180848,51618,33310
128,197806,52655,18666
129,60040,21801,3804
130,24681,16256,1949
131,18351,10219,1025
132,13626,8474,884
133,10992,7739,689
134,13642,6508,668
135,12638,6377,609
136,10194,5342,546
137,8377,4940,552
138,7844,4656,531
139,7393,4444,531
140,6980,4240,518
141,6992,3980,498
142,6229,3863,551
143,5370,3856,533
144,4861,3729,530
145,3838,3646,515
146,3327,3581,522
147,2612,3714,562
148,2358,3555,501
149,1921,3665,548
150,1701,3606,559
151,1527,3808,616
152,1595,3740,520
153,1509,3817,589
154,1558,3966,640
155,1413,4052,635
156,1392,4152,583
157,1655,4275,674
158,1764,4189,775
159,1544,4548,744
160,1440,4453,833
161,1355,4973,772
162,1168,5080,879
163,947,5229,1060
164,484,5735,1162
165,634,5961,883
166,480,6389,998
167,346,6411,1135
168,315,6963,1003
169,176,6778,1174
170,188,7868,1153
171,167,7752,1186
172,137,8476,1387
173,116,9096,1602
174,101,9128,1477
175,86,9221,1610
176,77,8689,1491
177,77,8948,1615
178,67,8827,1674
179,54,8634,1787
180,43,7581,1684
181,51,7402,1815
182,39,6517,1684
183,39,6260,1453
184,34,5577,1209
185,32,4948,1271
186,23,4101,1061
187,23,3250,1102
188,29,2859,814
189,19,2377,755
190,13,2156,614
191,27,1755,497
192,7,1763,325
193,18,1501,335
194,12,1265,293
195,12,1032,271
196,11,957,218
197,15,791,248
198,6,691,183
199,13,669,142
200,8,580,132
201,7,528,114
202,8,468,99
203,10,434,94
204,4,403,89
205,4,325,81
206,4,303,69
207,12,289,59
208,0,254,60
209,6,241,49
210,5,198,43
211,5,178,42
212,3,161,38
213,2,148,32
214,3,128,32
215,4,111,29
216,6,103,30
217,4,79,25
218,1,69,22
219,1,59,17
220,5,51,21
221,6,38,15
222,5,40,12
223,3,29,10
224,3,28,10
225,3,32,10
226,2,24,12
227,5,22,10
228,2,17,6
229,2,14,10
230,6,21,4
231,3,16,3
232,4,9,7
233,4,12,3
234,3,8,4
235,3,11,5
236,4,9,4
237,7,9,5
238,0,3,3
239,2,5,7
240,3,6,2
241,6,4,6
242,6,7,4
243,3,5,4
244,3,3,5
245,2,5,4
246,4,4,2
247,2,6,9
248,2,4,1
249,4,3,4
250,6,4,4
251,3,5,4
252,1,1,5
253,1,3,2
254,0,4,1
255,4,2,3
