,x,y,z
0,35,56,284
1,46,100,352
2,55,100,393
3,78,168,444
4,109,180,422
5,161,215,672
6,262,271,939
7,435,337,1558
8,708,728,2428
9,1128,996,3995
10,1854,1433,5960
11,2717,1777,7859
12,4164,1973,9463
13,5645,2303,10404
14,8161,2431,10823
15,10698,2438,11352
16,13333,2548,10518
17,14852,2469,10152
18,14378,2676,10299
19,12411,3555,10627
20,10541,4119,11694
21,8868,4807,13169
22,7563,4986,12581
23,6588,5419,11679
24,5850,6054,10329
25,5664,6314,9268
26,5160,7067,10173
27,4909,6974,13327
28,5241,7931,11176
29,5788,10592,12190
30,8274,13954,25554
31,29572,85740,62311
32,20226,83488,24715
33,6307,16129,5773
34,4943,10006,3291
35,4730,8007,2566
36,4902,4813,1547
37,4799,3696,1923
38,5267,3982,687
39,5463,4321,733
40,6063,4629,718
41,6848,4335,841
42,8053,3891,1027
43,9994,3087,1190
44,11399,2908,1444
45,13528,2773,1587
46,13079,2914,1150
47,12837,2997,1014
48,10138,2773,808
49,7267,2510,685
50,5638,2458,571
51,3855,1944,518
52,2775,1810,497
53,1782,1393,487
54,1097,874,321
55,666,469,212
56,446,286,241
57,273,252,227
58,174,221,214
59,118,153,205
60,84,135,178
61,61,93,140
62,46,66,149
63,30,27,93
