,x,y,z
0,35,30,108
1,66,69,146
2,136,99,212
3,215,128,408
4,387,160,940
5,622,185,1601
6,852,191,1943
7,1216,204,2446
8,1334,222,3003
9,1567,427,3695
10,2194,659,4172
11,2070,795,4631
12,2346,924,4671
13,2280,1292,5263
14,2514,1171,5979
15,2809,1657,6279
16,3012,1971,5732
17,2988,2116,6060
18,3101,2070,5401
19,3130,2241,4847
20,3092,2207,5312
21,3262,2139,5181
22,3039,1983,4954
23,2974,1927,6107
24,2992,2356,5390
25,2908,2714,4757
26,2928,3444,5710
27,2877,3525,9520
28,3272,5481,5329
29,3483,6333,5837
30,4694,10715,7544
31,19327,29070,15895
32,17038,28923,9186
33,4162,11220,1399
34,2955,7525,2495
35,2599,5059,699
36,2459,3876,2243
37,2631,3926,370
38,2621,3129,359
39,2632,2037,376
40,2668,1823,1571
41,2738,1506,237
42,2846,1529,257
43,2787,1557,280
44,2604,1546,502
45,2855,1085,604
46,2973,1249,157
47,3009,1271,151
48,2875,1241,134
49,2677,1087,151
50,2802,889,152
51,3049,565,167
52,2758,478,184
53,2532,350,179
54,1950,295,130
55,1871,200,111
56,1358,132,112
57,945,126,125
58,661,118,72
59,376,104,77
60,236,99,47
61,152,97,20
62,75,81,17
63,35,22,11
