,x,y,z
0,227,349,400
1,450,327,673
2,818,470,978
3,1748,696,2211
4,3329,1612,5123
5,5428,2642,6900
6,9003,3224,7360
7,13586,3203,7122
8,15546,3355,6815
9,13029,3224,6724
10,9706,3323,7844
11,7544,4491,10263
12,6077,6572,12038
13,6134,7290,11698
14,7122,9202,20402
15,19673,74780,91187
16,19629,77630,28184
17,6746,8765,2908
18,6713,12409,4192
19,6867,6430,1913
20,8479,4135,1834
21,10802,3241,2032
22,14487,2683,2239
23,17801,2290,2363
24,14894,1917,2282
25,10147,1788,1934
26,6220,1664,1489
27,3793,1245,800
28,2054,684,83
29,1059,136,0
30,584,106,0
31,281,110,0
