,x,y,z
0,1571,81,70
1,1931,141,91
2,2049,191,111
3,2522,223,203
4,2950,492,441
5,3173,945,997
6,3255,1189,1263
7,4304,1638,1527
8,6975,1770,1970
9,10436,2381,2793
10,14615,2818,3786
11,21809,3332,4666
12,23204,3522,5555
13,18568,5178,6398
14,15779,11072,9460
15,44573,133108,189922
16,35033,144171,98846
17,14701,10733,4080
18,17513,5645,4203
19,22242,4200,2829
20,21642,3519,1814
21,15115,2757,1369
22,11067,1984,994
23,7378,1368,561
24,4363,1143,473
25,3177,959,472
26,3154,520,238
27,3102,53,0
28,2753,0,0
29,2535,0,0
30,2016,0,0
31,1563,0,0
