,x,y,z
0,0,3,93
1,0,5,98
2,0,5,89
3,0,2,88
4,0,6,88
5,0,4,80
6,0,4,95
7,0,4,91
8,0,3,97
9,0,7,102
10,0,5,99
11,0,8,93
12,0,6,104
13,0,11,103
14,0,13,100
15,0,16,104
16,0,21,109
17,0,18,112
18,0,16,107
19,0,24,103
20,0,20,117
21,0,26,104
22,0,24,156
23,0,24,129
24,0,26,144
25,0,36,145
26,0,33,126
27,0,34,173
28,0,36,141
29,0,43,152
30,0,43,162
31,0,40,163
32,0,53,179
33,0,51,148
34,0,57,192
35,0,57,155
36,0,72,195
37,0,68,183
38,0,72,177
39,0,73,194
40,0,84,180
41,0,84,176
42,0,94,219
43,0,90,187
44,0,94,206
45,0,102,200
46,0,113,197
47,0,111,213
48,0,126,212
49,0,134,225
50,0,150,223
51,0,160,244
52,0,169,239
53,0,203,257
54,0,223,277
55,0,262,290
56,0,297,321
57,4,323,349
58,27,420,422
59,129,539,512
60,816,812,741
61,6654,2642,2128
62,6208,1898,635
63,569,653,68
64,176,437,46
65,28,351,28
66,0,295,22
67,0,218,21
68,0,210,28
69,0,186,23
70,0,149,23
71,0,145,10
72,0,116,12
73,0,117,10
74,0,105,11
75,0,98,10
76,0,78,13
77,0,84,9
78,0,77,7
79,0,65,11
80,0,74,6
81,0,61,5
82,0,61,5
83,0,70,7
84,0,44,9
85,0,60,2
86,0,53,8
87,0,54,4
88,0,38,8
89,0,41,7
90,0,39,7
91,0,32,5
92,0,34,6
93,0,31,10
94,0,18,4
95,0,30,7
96,0,19,8
97,0,23,5
98,0,17,8
99,0,24,7
100,0,14,7
101,0,19,12
102,0,18,5
103,0,10,9
104,0,13,12
105,0,11,5
106,0,7,2
107,0,10,4
108,0,12,5
109,0,8,3
110,0,7,6
111,0,6,5
112,0,9,6
113,0,6,11
114,0,5,8
115,0,8,4
116,0,2,4
117,0,8,4
118,0,3,5
119,0,4,5
120,0,5,5
121,0,4,6
122,0,4,6
123,0,1,4
