,x,y,z
0,0,2,55
1,0,9,76
2,0,26,166
3,0,32,247
4,0,40,309
5,0,51,469
6,4,85,566
7,4,105,846
8,13,135,1080
9,14,135,1261
10,20,134,1528
11,26,101,1627
12,31,116,1914
13,40,185,2181
14,35,199,2343
15,48,204,2586
16,61,282,2933
17,90,251,3269
18,95,298,3517
19,166,390,3482
20,173,522,3697
21,268,698,3576
22,387,847,3551
23,362,839,3620
24,444,929,3667
25,874,984,3724
26,1283,1130,3630
27,980,1166,3786
28,1166,1125,3851
29,1004,1154,3878
30,1260,1225,4048
31,866,1210,3901
32,1339,1234,3994
33,1409,1227,4610
34,1087,1149,4829
35,1155,1263,5074
36,1380,1292,5034
37,1494,1228,5021
38,1523,1342,4963
39,1632,1466,4574
40,1834,1443,4278
41,1954,1492,4590
42,2063,1479,4357
43,2173,1746,4304
44,2167,1760,3914
45,2329,1785,4180
46,2643,1798,4250
47,2781,2053,3905
48,2704,1999,4098
49,2803,2069,3788
50,2703,2363,3881
51,2601,2520,4021
52,2675,2600,4000
53,2674,3103,4053
54,2878,3041,4330
55,3346,3540,4557
56,3718,3975,4260
57,3980,4780,4348
58,4666,5105,4509
59,3965,5121,4827
60,3930,6661,5326
61,6025,9372,6148
62,9540,11957,7932
63,35688,28142,16508
64,39632,27937,9064
65,9552,12756,2211
66,5590,7969,2076
67,4583,7536,1691
68,3739,6486,423
69,3105,4681,695
70,3168,3463,643
71,3173,3362,283
72,2807,2930,276
73,2823,2769,288
74,2758,2665,292
75,2756,2517,278
76,2844,3254,748
77,2906,2021,216
78,2811,1921,221
79,2654,1760,240
80,2593,1624,211
81,2321,1527,206
82,2082,1521,222
83,1948,1396,233
84,1918,1388,207
85,1959,1343,198
86,1911,1323,222
87,1846,1225,212
88,1771,1172,231
89,1707,1204,212
90,1608,1116,208
91,1334,1094,202
92,1349,1060,192
93,1276,1117,194
94,945,1123,205
95,899,1147,207
96,653,1053,204
97,680,917,231
98,723,925,205
99,876,943,207
100,869,894,220
101,694,807,221
102,461,744,239
103,566,731,235
104,367,681,203
105,77,636,188
106,101,536,163
107,74,472,169
108,62,307,152
109,45,263,157
110,28,248,116
111,40,277,145
112,35,239,157
113,38,207,167
114,31,173,154
115,25,166,169
116,18,157,145
117,14,143,144
118,9,153,92
119,8,126,70
120,5,124,93
121,2,107,94
122,1,86,62
123,0,86,43
124,0,43,41
125,0,42,42
126,0,25,40
127,0,8,9
