,x,y,z
0,0,4,28
1,0,4,37
2,0,3,47
3,0,7,62
4,0,9,53
5,1,8,85
6,0,9,82
7,0,14,105
8,1,15,117
9,0,16,132
10,0,16,133
11,0,22,161
12,0,23,188
13,0,20,198
14,0,30,229
15,0,30,231
16,0,37,278
17,0,47,297
18,0,44,335
19,0,62,368
20,0,59,398
21,0,71,430
22,0,74,491
23,0,74,499
24,1,91,582
25,1,95,590
26,0,105,677
27,0,111,718
28,0,111,824
29,0,111,858
30,0,149,935
31,1,131,1031
32,2,157,1157
33,0,188,1242
34,0,210,1336
35,0,214,1526
36,1,244,1709
37,1,295,1850
38,1,346,1958
39,1,344,2177
40,1,447,2352
41,0,492,2553
42,5,552,2943
43,2,621,3258
44,0,668,3802
45,4,773,4055
46,0,818,4687
47,1,970,5072
48,4,1161,5922
49,3,1091,6338
50,1,1390,7987
51,1,1703,7816
52,3,1586,8870
53,5,2007,9998
54,3,2174,11087
55,2,2460,12133
56,10,2730,12595
57,6,3231,14683
58,4,3641,16969
59,8,3830,17488
60,6,4004,21029
61,7,4513,22530
62,12,5425,25135
63,11,5947,27008
64,13,6423,28901
65,16,7383,30195
66,15,8200,31264
67,14,9237,31396
68,23,9708,32024
69,24,10182,32029
70,28,11300,30630
71,26,11324,29793
72,31,11690,29046
73,35,11909,27576
74,48,12375,25980
75,40,12164,24918
76,59,11530,23348
77,68,11575,22372
78,69,11291,20588
79,85,10502,19537
80,92,9943,17672
81,110,10042,16743
82,133,9439,16635
83,150,8449,16223
84,183,8619,15361
85,198,8495,14618
86,252,7700,13688
87,313,6948,13297
88,364,6696,12748
89,452,6379,12715
90,618,6612,11932
91,813,6019,11289
92,1023,5927,10968
93,1294,5938,10714
94,1653,6036,10415
95,2371,6375,9558
96,2710,5673,9303
97,3118,5103,8904
98,4148,5518,8789
99,4024,5036,8688
100,4152,4733,8272
101,4866,5376,7951
102,4431,5218,7651
103,4696,5105,7346
104,5053,5562,7310
105,5162,5502,7083
106,5287,5295,6869
107,5657,5771,6780
108,6068,5539,6686
109,6446,5711,6841
110,6652,5938,6571
111,6929,5812,6398
112,6941,6314,6340
113,8142,6721,6214
114,8239,6501,6278
115,8309,7188,6294
116,6654,7599,6376
117,6011,7452,6310
118,6934,7698,6685
119,6872,8602,6598
120,6626,9686,6705
121,4922,10293,6870
122,10003,11715,7218
123,15726,13379,7526
124,18289,16853,8226
125,26256,22259,9576
126,111851,34643,11898
127,298363,71001,25174
128,305997,54902,14890
129,101137,26090,2099
130,53999,18842,1844
131,22316,16192,1451
132,18893,13052,1623
133,12439,11974,1387
134,9554,9895,1253
135,11462,8913,1309
136,6036,7584,1180
137,4554,7316,1045
138,5750,6942,950
139,5433,6613,881
140,6289,6410,844
141,7218,5721,926
142,7453,5597,825
143,6940,5854,762
144,6251,5692,723
145,5924,5727,696
146,5171,5471,700
147,5029,5692,740
148,4966,4933,742
149,4956,5111,667
150,4829,4912,807
151,4736,5137,721
152,4587,5010,772
153,4539,4790,821
154,4249,5069,916
155,3720,5083,894
156,3846,5170,841
157,3000,4949,907
158,2338,4941,857
159,2268,5564,985
160,1778,5282,963
161,1365,5851,1258
162,1047,5729,1315
163,818,6114,1233
164,608,5925,1200
165,495,6604,1053
166,407,6783,1533
167,320,6836,1383
168,244,7292,1441
169,215,7571,1311
170,179,7446,1063
171,141,8233,1354
172,122,8776,1294
173,102,9000,1460
174,93,9305,1556
175,85,9699,1507
176,69,10350,1481
177,61,10601,1456
178,49,10452,1627
179,41,10894,1719
180,48,12027,1768
181,35,10998,1733
182,34,11274,1991
183,30,10635,1951
184,27,10998,2158
185,24,10996,2128
186,17,9985,2187
187,16,9982,1894
188,13,9070,2061
189,15,8057,1970
190,10,7464,1675
191,5,6877,1815
192,10,6148,1753
193,3,4782,1220
194,7,4592,1523
195,8,4100,1352
196,7,4258,1025
197,3,3251,1102
198,6,3162,1078
199,4,2641,795
200,3,2622,803
201,2,2029,705
202,2,2107,623
203,1,1412,598
204,3,1634,527
205,1,1278,517
206,1,1139,441
207,1,1128,305
208,1,935,408
209,0,923,295
210,0,722,353
211,1,656,248
212,1,635,207
213,2,543,142
214,1,463,155
215,0,425,166
216,1,373,151
217,0,353,119
218,0,309,99
219,0,265,87
220,0,237,97
221,0,216,72
222,0,190,69
223,0,165,55
224,0,151,53
225,0,162,58
226,0,144,50
227,0,137,38
228,0,102,35
229,1,104,42
230,0,91,30
231,0,87,27
232,1,81,24
233,0,71,17
234,0,73,19
235,0,64,18
236,0,50,10
237,1,49,13
238,0,49,15
239,0,41,10
240,1,40,6
241,0,30,13
242,0,32,9
243,0,30,7
244,0,26,9
245,0,19,7
246,0,21,4
247,0,14,5
248,0,14,3
249,0,14,4
250,0,8,2
251,0,7,3
252,0,6,4
253,0,5,2
254,0,1,3
255,0,3,1
