,x,y,z
0,0,24,14
1,0,26,16
2,0,22,18
3,0,16,22
4,0,11,20
5,0,19,15
6,0,23,8
7,0,16,16
8,1,19,9
9,0,22,11
10,3,13,13
11,1,14,18
12,0,8,11
13,3,21,17
14,3,22,18
15,5,34,19
16,4,35,41
17,0,44,24
18,2,46,46
19,2,58,64
20,4,82,62
21,2,93,72
22,5,121,88
23,7,153,146
24,7,195,161
25,9,239,240
26,10,329,292
27,12,449,356
28,10,565,447
29,14,649,584
30,21,815,685
31,18,1060,862
32,27,1419,1062
33,55,1558,1333
34,57,1930,1503
35,69,2267,2003
36,90,2752,2368
37,90,3172,2770
38,90,3795,3235
39,105,4365,3727
40,130,5140,4343
41,223,5993,4887
42,375,6724,5779
43,677,7736,6501
44,1295,8793,7528
45,2390,10116,8495
46,4483,11293,9627
47,7389,12836,10740
48,12076,14734,12107
49,18656,16838,13916
50,27288,18854,15926
51,38763,21699,18071
52,52392,24468,20505
53,70443,28363,23830
54,90377,32095,27145
55,111455,37252,31833
56,130290,43688,37026
57,146648,51377,43377
58,153691,63041,53506
59,143548,87237,73754
60,157630,132664,113946
61,452601,1054847,1014606
62,480678,987173,1045674
63,171825,126741,140591
64,152687,83456,94597
65,161616,60372,68562
66,154635,48965,55793
67,137296,41716,47429
68,117238,35686,40494
69,94786,30830,35293
70,74353,26565,30581
71,55662,23369,26820
72,40989,20447,23258
73,29344,18002,20416
74,19914,15797,17995
75,13157,13940,15920
76,8161,12245,13919
77,4750,10850,12268
78,2656,9730,10816
79,1445,8603,9690
80,724,7431,8500
81,420,6458,7349
82,253,5694,6368
83,141,4819,5460
84,110,4188,4836
85,95,3661,4173
86,77,3125,3512
87,89,2775,2933
88,89,2262,2535
89,66,1838,2194
90,56,1470,1710
91,35,1254,1429
92,19,985,1125
93,10,755,902
94,8,645,746
95,15,523,589
96,9,404,464
97,9,326,364
98,5,260,294
99,11,181,238
100,8,135,175
101,8,109,131
102,3,100,100
103,5,85,100
104,5,60,73
105,5,56,58
106,6,35,40
107,9,26,37
108,2,30,25
109,2,26,22
110,1,17,20
111,1,15,25
112,4,21,16
113,2,13,21
114,2,13,13
115,0,14,19
116,1,21,17
117,0,8,19
118,0,27,27
119,0,16,24
120,0,18,28
121,0,21,24
122,0,13,16
123,0,21,20
