,vx,vy,vz,x,y,z
0,0,0,7,0,0,0
1,0,0,15,0,0,0
2,0,0,19,0,0,0
3,0,0,35,0,0,0
4,0,0,37,0,0,0
5,0,0,36,0,0,0
6,0,0,40,0,0,0
7,0,8,36,0,0,0
8,0,24,60,0,0,0
9,0,29,55,0,0,0
10,0,64,33,0,0,0
11,0,111,67,0,0,0
12,0,60,55,0,0,0
13,0,15,70,0,0,0
14,0,13,78,0,0,0
15,0,37,86,0,0,0
16,0,84,126,0,0,0
17,0,151,290,0,0,0
18,0,245,270,0,0,0
19,0,139,314,0,0,0
20,0,175,231,0,0,0
21,0,114,195,0,0,0
22,0,87,172,0,0,0
23,0,144,239,0,0,0
24,0,49,259,0,0,0
25,0,39,354,0,0,0
26,0,47,349,0,0,0
27,0,76,582,0,0,0
28,0,100,569,0,0,28
29,0,74,500,0,0,926
30,0,86,833,0,0,12328
31,0,107,1203,0,0,150314
32,0,45,1152,0,0,309468
33,0,21,1369,0,0,479942
34,0,27,1948,0,0,566056
35,0,34,2616,0,0,701932
36,0,42,3441,0,0,964421
37,0,35,3649,0,0,1115768
38,0,32,4009,0,0,1557597
39,0,20,4019,0,0,2243251
40,0,50,4886,0,0,3321584
41,0,28,5584,0,0,6038032
42,0,28,7644,0,0,10853549
43,290,165,10547,0,0,12405078
44,1049,967,14754,0,0,8005312
45,2599,1882,19970,0,0,2931624
46,6959,3160,29875,0,3114,737035
47,12848,7791,44229,0,4327,168498
48,28352,18232,65244,0,11916,29166
49,51509,33284,94879,0,4809,1974
50,94990,58354,139443,0,663,2293
51,162094,110387,206531,0,719,1415
52,271970,187597,308325,0,523,335
53,431682,318973,466737,0,493,384
54,648329,508059,672707,0,4969,391
55,932031,778895,944412,0,15735,414
56,1301817,1136855,1288829,0,83500,482
57,1762488,1606914,1715592,0,213355,543
58,2248848,2171144,2203194,0,560709,615
59,2790701,2803170,2758108,0,1379505,719
60,3339450,3442967,3251597,45161,2922694,840
61,3797346,3997765,3669003,694927,5163146,942
62,4155206,4481423,3991139,5450113,7332670,450
63,4352082,4740701,4161919,20260667,8720609,283
64,4294830,4746303,4214219,19993033,8821685,284
65,4124512,4474380,4104171,5545413,7274957,307
66,3791195,4023758,3792997,680880,4993276,332
67,3297481,3472260,3329841,34438,2811409,363
68,2787171,2808781,2847695,1621,1420934,378
69,2247866,2162200,2318007,0,593125,412
70,1744396,1573618,1808724,0,232421,375
71,1319469,1093331,1367557,0,61640,426
72,929650,746831,985271,0,24382,444
73,645388,492507,684588,0,25990,489
74,431787,311475,458986,0,6747,579
75,278434,182906,286534,0,5509,1898
76,179799,95711,168036,0,1941,2177
77,111173,54215,102856,0,2821,1739
78,64449,28810,57765,0,2237,1847
79,34282,14794,33218,0,2410,1719
80,15867,7442,16889,0,1313,2472
81,7103,2677,8505,0,0,2345
82,4605,1064,5116,0,0,3453
83,2804,635,2901,0,0,2865
84,856,494,1635,0,0,5877
85,390,209,742,0,0,13928
86,77,129,338,0,0,13697
87,0,15,337,0,0,11112
88,0,14,374,0,0,9593
89,0,15,420,0,0,19287
90,0,13,343,0,0,3866
91,0,9,452,0,0,0
92,0,11,271,0,0,0
93,0,21,405,0,0,0
94,0,33,220,0,0,0
95,0,24,86,0,0,0
96,0,14,178,0,0,0
97,0,19,394,0,0,0
98,0,19,298,0,0,0
99,0,19,164,0,0,0
100,0,21,105,0,0,0
101,0,27,78,0,0,0
102,0,30,41,0,0,0
103,0,27,40,0,0,0
104,0,63,54,0,0,0
105,0,47,29,0,0,0
106,0,37,39,0,0,0
107,0,21,63,0,0,0
108,0,27,59,0,0,0
109,0,9,132,0,0,0
110,0,12,190,0,0,0
111,0,17,142,0,0,0
112,0,3,42,0,0,0
113,0,2,50,0,0,0
114,0,0,34,0,0,0
115,0,0,27,0,0,0
116,0,0,0,0,0,0
117,0,0,0,0,0,0
118,0,0,0,0,0,0
119,0,0,0,0,0,0
120,0,0,0,0,0,0
121,0,0,0,0,0,0
122,0,0,0,0,0,0
123,0,0,0,0,0,0
124,0,0,0,0,0,0
125,0,0,0,0,0,0
126,0,0,0,0,0,0
127,0,0,0,0,0,0
