0,25149
1,166026
2,417291
3,723373
4,1015824
5,1250108
6,1388494
7,1427859
8,1377290
9,1261197
10,1102846
11,933952
12,771176
13,626382
14,498882
15,392720
16,306917
17,239020
18,189518
19,148360
20,117511
21,93171
22,73989
23,58609
24,48351
25,40433
26,33332
27,27252
28,24064
29,21086
30,18273
31,15669
32,13803
33,12872
34,11080
35,9765
36,8896
37,7721
38,7538
39,6639
40,6160
41,5589
42,5163
43,5039
44,4622
45,4602
46,4626
47,4704
48,4947
49,4679
50,4035
51,4280
52,3754
53,3959
54,3720
55,3598
56,3350
57,3021
58,3119
59,3129
60,3286
61,3122
62,3152
63,3386
64,3136
65,3262
66,3277
67,2937
68,3032
69,2997
70,2799
71,2510
72,2767
73,2690
74,2569
75,2907
76,3115
77,2855
78,3062
79,2827
80,2752
81,2846
82,2776
83,2602
84,2848
85,2558
86,2546
87,2501
88,2453
89,2645
90,2831
91,2566
92,2440
93,2117
94,2167
95,1862
96,2090
97,2158
98,1997
99,1915
100,1989
101,1864
102,1676
103,1719
104,1463
105,1473
106,1296
107,1292
108,1209
109,1252
110,1178
111,1141
112,970
113,934
114,784
115,841
116,968
117,842
118,842
119,828
120,734
121,759
122,616
123,471
124,424
125,393
126,332
127,205
