,x,y,z
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,1
7,1,0,25
8,2,0,51
9,1,0,22
10,3,0,13
11,6,0,31
12,5,0,77
13,7,1,19
14,10,1,37
15,12,1,25
16,13,16,52
17,16,37,51
18,13,48,147
19,21,105,144
20,19,95,147
21,26,101,144
22,30,128,172
23,33,94,142
24,38,125,166
25,51,116,187
26,53,136,255
27,77,128,320
28,86,133,348
29,104,119,499
30,141,185,524
31,168,225,677
32,223,217,799
33,326,445,710
34,471,370,1152
35,592,519,1081
36,698,535,1117
37,935,490,1053
38,1365,553,979
39,1603,597,1154
40,1813,733,1171
41,1919,644,1056
42,2009,606,991
43,1778,515,1006
44,1589,429,906
45,1322,403,915
46,1189,393,869
47,1108,331,864
48,929,298,754
49,883,299,742
50,809,314,711
51,738,384,637
52,728,530,589
53,679,698,684
54,645,925,1176
55,634,648,1239
56,641,641,1223
57,659,901,1336
58,687,1670,2403
59,756,2542,3378
60,924,2232,4095
61,2155,4946,4560
62,3115,9150,987
63,476,3725,1374
64,394,1179,618
65,340,654,83
66,327,432,77
67,318,400,82
68,346,608,92
69,400,489,89
70,494,311,84
71,725,216,84
72,478,209,88
73,334,204,101
74,366,247,102
75,415,277,116
76,469,395,133
77,495,371,134
78,535,461,173
79,608,471,197
80,724,312,222
81,867,332,283
82,908,408,209
83,1066,384,298
84,976,295,195
85,842,254,112
86,460,284,170
87,548,208,203
88,263,208,77
89,252,198,76
90,213,245,32
91,146,108,22
92,75,98,16
93,101,124,11
94,60,101,5
95,48,30,4
96,38,56,3
97,31,47,2
98,27,22,1
99,20,17,0
100,18,11,0
101,18,4,0
102,15,7,0
103,13,5,0
104,12,4,0
105,10,4,0
106,8,2,0
107,7,2,0
108,7,3,0
109,5,2,0
110,6,0,0
111,4,2,0
112,4,1,0
113,4,1,0
114,2,0,0
115,2,1,0
116,2,0,0
117,1,0,0
118,0,0,0
119,0,0,0
120,0,0,0
121,0,0,0
122,0,0,0
123,0,0,0
