,x,y,z
0,0,0,8
1,0,0,7
2,0,0,12
3,0,0,14
4,0,1,14
5,0,3,18
6,0,4,20
7,0,3,22
8,0,1,31
9,0,5,47
10,0,5,52
11,0,9,66
12,0,10,53
13,0,11,77
14,0,17,97
15,0,25,94
16,0,23,108
17,0,26,111
18,0,39,131
19,0,34,133
20,0,38,158
21,0,36,176
22,0,42,203
23,0,41,241
24,0,38,246
25,0,41,246
26,0,47,248
27,0,56,263
28,0,62,261
29,0,80,264
30,0,77,263
31,0,73,283
32,0,63,296
33,0,80,286
34,0,82,305
35,0,71,311
36,0,69,307
37,0,160,305
38,0,162,303
39,0,115,300
40,0,160,292
41,0,114,288
42,0,106,278
43,0,112,259
44,0,97,242
45,0,95,358
46,0,174,260
47,0,125,255
48,0,110,263
49,0,112,268
50,0,103,249
51,0,90,246
52,0,88,241
53,0,76,229
54,0,133,229
55,0,210,204
56,0,169,200
57,0,159,189
58,0,148,175
59,0,131,176
60,0,180,164
61,0,166,160
62,0,145,152
63,0,130,156
64,0,114,153
65,0,97,147
66,0,95,137
67,0,109,148
68,0,145,125
69,0,80,130
70,0,82,129
71,0,89,127
72,0,69,119
73,0,72,121
74,0,63,106
75,0,83,110
76,0,81,102
77,0,88,91
78,0,97,89
79,0,93,89
80,0,92,74
81,0,62,66
82,0,95,59
83,0,75,59
84,0,78,51
85,0,64,51
86,0,57,52
87,0,63,51
88,0,63,43
89,0,49,41
90,0,39,40
91,0,35,33
92,0,14,30
93,0,47,27
94,0,34,26
95,0,25,27
96,0,15,27
97,0,47,24
98,0,12,27
99,0,17,24
100,0,21,26
101,0,31,22
102,0,35,19
103,0,45,21
104,0,20,21
105,0,59,18
106,0,24,21
107,0,27,20
108,0,15,20
109,0,55,22
110,0,38,17
111,0,31,21
112,0,32,20
113,0,35,17
114,0,26,20
115,0,22,20
116,3,43,22
117,6,46,18
118,4,46,21
119,5,107,17
120,7,89,21
121,31,105,21
122,215,107,20
123,295,87,21
124,766,85,24
125,1049,137,17
126,2511,145,20
127,3737,144,20
128,3952,171,21
129,2629,159,25
130,1943,90,17
131,955,88,22
132,382,106,24
133,148,82,25
134,70,49,23
135,98,61,23
136,70,26,22
137,23,37,26
138,20,43,22
139,18,39,25
140,8,27,25
141,2,25,27
142,1,19,20
143,6,21,25
144,0,30,27
145,0,29,30
146,0,23,28
147,0,28,29
148,0,19,30
149,0,31,31
150,0,39,29
151,0,36,31
152,0,52,34
153,0,23,28
154,0,31,29
155,0,46,29
156,0,36,35
157,0,50,33
158,0,60,51
159,0,70,39
160,0,95,35
161,0,124,39
162,0,95,38
163,0,64,47
164,0,51,36
165,0,52,41
166,0,52,44
167,0,61,50
168,0,66,41
169,0,71,41
170,0,97,46
171,0,98,49
172,0,44,70
173,0,56,89
174,0,57,54
175,0,67,53
176,0,57,69
177,0,64,43
178,0,76,49
179,0,73,40
180,0,79,36
181,0,90,42
182,0,93,50
183,0,67,66
184,0,84,57
185,0,98,51
186,0,126,60
187,0,94,98
188,0,119,57
189,0,103,103
190,0,150,57
191,0,150,85
192,0,154,68
193,0,117,41
194,0,129,67
195,0,128,73
196,0,127,39
197,0,137,35
198,0,163,37
199,0,219,37
200,0,134,55
201,0,134,58
202,0,150,13
203,0,181,10
204,0,155,12
205,0,175,12
206,0,194,11
207,0,202,7
208,0,176,8
209,0,181,8
210,0,188,10
211,0,202,11
212,0,216,20
213,0,152,34
214,0,183,18
215,0,249,17
216,0,147,21
217,0,84,20
218,0,91,23
219,0,106,25
220,0,93,28
221,0,63,26
222,0,73,30
223,0,54,36
224,0,63,11
225,0,64,8
226,0,75,8
227,0,70,6
228,0,75,10
229,0,60,12
230,0,57,16
231,0,54,8
232,0,50,7
233,0,52,6
234,0,43,1
235,0,46,2
236,0,46,1
237,0,47,3
238,0,45,4
239,0,32,3
240,0,27,3
241,0,25,3
242,0,17,3
243,0,11,4
244,0,10,2
245,0,5,3
246,0,6,3
247,0,3,2
248,0,3,4
249,0,1,3
250,0,4,4
251,0,1,2
252,0,1,1
253,0,3,1
254,0,1,1
255,0,0,1
