0,211767
1,1426001
2,3600894
3,6302577
4,9003031
5,11243329
6,12700010
7,13182234
8,12757564
9,11580738
10,9931064
11,8099796
12,6296400
13,4706139
14,3377634
15,2338773
16,1567924
17,1023016
18,648818
19,405309
20,251313
21,157875
22,101038
23,66621
24,46098
25,33832
26,26134
27,21001
28,17738
29,15303
30,13376
31,12078
32,11199
33,10252
34,9589
35,9292
36,8736
37,8081
38,7738
39,7466
40,7255
41,7021
42,6755
43,6508
44,6288
45,6139
46,5735
47,5731
48,5529
49,5404
50,5383
51,5371
52,5114
53,4913
54,4912
55,4825
56,4564
57,4342
58,4156
59,4329
60,4240
61,4187
62,4244
63,4234
64,4174
65,3969
66,4015
67,3843
68,3751
69,3611
70,3316
71,3125
72,2986
73,3046
74,3097
75,3172
76,3003
77,3132
78,3144
79,3116
80,2848
81,2990
82,2670
83,2835
84,2751
85,2685
86,2650
87,2540
88,2569
89,2481
90,2518
91,2534
92,2497
93,2563
94,2488
95,2574
96,2558
97,2746
98,2494
99,2507
100,2152
101,2178
102,2124
103,2080
104,2199
105,2200
106,2155
107,2207
108,2013
109,2037
110,1780
111,1830
112,1740
113,1826
114,1641
115,1579
116,1429
117,1487
118,1378
119,1368
120,1165
121,1111
122,901
123,689
124,667
125,432
126,325
127,210
