0,196857
1,1328603
2,3363188
3,5903363
4,8467262
5,10620555
6,12039183
7,12566151
8,12236863
9,11201678
10,9689970
11,7975393
12,6271710
13,4712089
14,3390970
15,2340799
16,1555091
17,998516
18,619462
19,373495
20,219086
21,126029
22,72069
23,41487
24,24163
25,14475
26,8893
27,5982
28,4257
29,3237
30,2607
31,2038
32,1823
33,1569
34,1431
35,1371
36,1345
37,1295
38,1233
39,1125
40,1129
41,1031
42,1046
43,961
44,1009
45,995
46,870
47,793
48,782
49,732
50,730
51,704
52,748
53,739
54,667
55,705
56,649
57,887
58,979
59,1005
60,994
61,979
62,922
63,915
64,933
65,1145
66,913
67,833
68,851
69,899
70,854
71,820
72,838
73,872
74,912
75,856
76,828
77,748
78,660
79,697
80,694
81,732
82,756
83,724
84,778
85,805
86,807
87,766
88,834
89,814
90,791
91,734
92,729
93,702
94,678
95,631
96,759
97,605
98,558
99,648
100,524
101,389
102,432
103,413
104,454
105,477
106,425
107,420
108,418
109,373
110,341
111,387
112,390
113,342
114,327
115,325
116,269
117,337
118,235
119,293
120,241
121,220
122,154
123,168
124,108
125,120
126,98
127,72
