0,290820
1,1924644
2,4698989
3,7826991
4,10464887
5,12007442
6,12199384
7,11192550
8,9364139
9,7208843
10,5120796
11,3375499
12,2067316
13,1185034
14,632759
15,319798
16,151735
17,68492
18,29524
19,12484
20,5052
21,2135
22,893
23,445
24,227
25,162
26,115
27,93
28,129
29,112
30,112
31,89
32,91
33,39
34,56
35,56
36,50
37,81
38,91
39,78
40,50
41,25
42,54
43,35
44,74
45,81
46,55
47,41
48,33
49,43
50,46
51,41
52,52
53,85
54,77
55,107
56,82
57,110
58,124
59,178
60,88
61,132
62,81
63,67
64,150
65,160
66,192
67,224
68,226
69,266
70,272
71,258
72,292
73,240
74,217
75,226
76,225
77,111
78,164
79,133
80,171
81,198
82,106
83,157
84,119
85,182
86,99
87,128
88,80
89,34
90,28
91,49
92,29
93,28
94,62
95,45
96,104
97,118
98,80
99,119
100,144
101,151
102,145
103,144
104,80
105,45
106,85
107,56
108,58
109,59
110,80
111,15
112,27
113,53
114,44
115,19
116,12
117,12
118,39
119,23
120,32
121,42
122,49
123,46
124,8
125,12
126,55
127,11
