,x,y,z
0,23,2,0
1,22,5,0
2,36,7,1
3,71,5,1
4,100,8,4
5,188,17,4
6,274,16,9
7,392,35,5
8,499,46,8
9,630,66,24
10,679,91,40
11,773,118,68
12,842,176,147
13,924,279,287
14,1027,393,458
15,1174,566,571
16,1221,823,856
17,1366,958,1110
18,1421,1129,1381
19,1574,1271,1525
20,2231,1459,1865
21,3752,1770,2525
22,6363,2316,4153
23,9822,3273,5958
24,14235,3818,7249
25,20886,4472,8072
26,22670,4778,8085
27,18378,5595,9548
28,13819,6891,11443
29,11130,9996,11461
30,10513,14856,22483
31,31883,99067,150317
32,26936,103237,51984
33,8935,10896,1608
34,8835,7965,1395
35,10710,5007,1805
36,14324,4679,1643
37,18195,4695,1531
38,16165,4396,1600
39,10896,3785,1601
40,7300,3108,1468
41,4637,2155,1128
42,2736,1390,894
43,1725,1135,798
44,1277,970,782
45,1133,823,651
46,1095,687,558
47,1026,575,461
48,986,338,378
49,819,273,283
50,805,164,187
51,667,107,157
52,635,67,102
53,550,42,64
54,463,35,53
55,365,21,38
56,259,20,31
57,187,13,20
58,121,18,20
59,75,8,14
60,46,10,7
61,24,3,5
62,20,5,4
63,11,1,3
