,vx,vy,vz,x,y,z
0,0,0,0,1,3,18
1,0,0,9,12,4,55
2,4,0,20,21,6,110
3,1,0,29,26,5,148
4,2,1,55,30,10,179
5,4,5,58,34,8,203
6,8,3,103,36,9,234
7,11,6,87,35,9,256
8,22,13,152,36,8,285
9,24,17,174,31,9,289
10,37,10,200,32,8,310
11,26,14,219,29,9,328
12,40,9,249,29,8,354
13,51,5,271,30,9,430
14,72,12,324,29,8,385
15,81,19,332,33,8,403
16,77,34,443,31,15,398
17,74,33,413,34,34,400
18,115,67,475,28,28,407
19,106,71,551,29,31,402
20,140,87,548,26,21,401
21,176,145,607,29,20,388
22,251,179,677,26,17,396
23,360,307,832,29,16,400
24,405,455,985,26,43,404
25,590,623,1164,27,33,415
26,846,839,1301,62,30,433
27,1200,1156,1699,66,27,422
28,1583,1590,2117,103,34,414
29,2394,2405,2741,80,30,433
30,3355,3317,3687,104,100,419
31,4595,4527,5013,96,89,438
32,6471,6488,6583,109,78,423
33,8706,8635,8614,142,103,417
34,11352,11480,11494,154,121,417
35,15066,15521,15232,165,124,464
36,19829,19983,19239,220,123,515
37,25333,25162,24802,392,214,471
38,32150,32029,31182,388,279,465
39,40429,40582,38827,448,256,500
40,49963,50296,47822,532,421,505
41,61992,62018,58488,843,628,506
42,77534,77213,71698,1234,1084,549
43,95233,95202,87322,1880,1775,615
44,114415,114578,104671,3859,3318,725
45,134325,133420,122041,6509,6645,858
46,150334,150808,137909,12465,11744,1368
47,165628,166499,152876,24340,20919,2069
48,182368,181103,170580,42469,38920,3472
49,200458,200139,188544,70867,65057,6159
50,219903,219006,208889,105675,103348,11707
51,239035,238744,230174,150606,148134,22760
52,259384,258913,252917,202709,203618,43363
53,279920,280336,277113,259480,257564,92363
54,300214,300884,301642,317581,318669,202153
55,319261,320860,327066,377485,377857,380808
56,337931,338855,349591,434522,426396,596088
57,355648,354160,371320,482902,477297,771391
58,367697,368636,389438,532367,524874,866179
59,378867,380232,403342,563906,557272,900441
60,389013,388334,415570,596396,589147,891557
61,393610,393499,421354,621235,616973,868877
62,399121,398776,426409,632562,635090,839490
63,401573,400062,424873,636782,634679,807743
64,400284,400111,420721,639022,638419,778076
65,398575,398685,416033,630456,633923,753486
66,394337,393597,407904,616679,625320,720366
67,388752,388103,394994,597038,596022,673387
68,379698,379215,384028,563281,565199,590156
69,367381,367622,368874,521584,531090,484104
70,355606,353744,351176,477536,480201,352888
71,338508,338051,332986,428388,434366,223569
72,321013,321110,311699,372475,383518,110590
73,301080,299718,290375,312879,320855,48027
74,280234,280766,269420,254604,258037,19172
75,260541,260206,248168,196135,198438,7896
76,240014,239747,227997,144264,147572,3877
77,220190,219462,206939,99707,103612,1807
78,201369,201360,188349,67017,67711,885
79,182532,183576,170102,42425,41227,464
80,165377,166573,155060,24715,23708,332
81,150447,151919,139985,13776,10768,220
82,133307,134138,124321,7496,6083,144
83,114402,114194,107122,3748,3610,145
84,95245,95135,90487,2049,1926,153
85,77130,77429,74638,1053,1441,130
86,61990,62494,60862,457,852,119
87,49625,50452,50387,260,643,131
88,39812,40440,40759,131,470,138
89,31860,31906,33261,117,324,144
90,24993,25565,26778,151,353,146
91,19657,19624,20995,85,216,166
92,15365,15198,16496,108,180,191
93,11572,11686,12593,78,163,154
94,8699,8735,9701,61,131,162
95,6452,6280,6886,61,123,172
96,4697,4625,5051,56,151,199
97,3264,3353,3558,46,143,144
98,2371,2342,2540,56,74,160
99,1692,1670,1801,76,58,147
100,1128,1104,1214,85,65,154
101,778,849,913,22,42,154
102,523,550,641,23,49,179
103,359,400,500,22,57,159
104,241,297,351,26,57,166
105,193,203,239,24,38,154
106,136,112,196,24,52,145
107,88,107,159,21,27,153
108,76,81,131,24,25,154
109,57,76,82,22,23,183
110,35,57,74,25,28,131
111,23,49,59,24,25,126
112,47,43,60,24,23,154
113,21,24,57,23,23,144
114,16,19,61,22,25,162
115,11,5,54,25,28,154
116,7,3,73,26,34,111
117,8,9,51,24,36,126
118,4,8,49,26,31,140
119,6,6,36,30,31,85
120,4,7,20,36,26,70
121,2,5,5,62,31,61
122,1,3,6,27,32,59
123,0,0,2,15,35,42
124,1,0,10,17,30,33
125,1,0,2,12,21,26
126,0,0,2,8,12,5
127,0,0,0,0,4,1
