,x,y,z,vx,vy,vz
0,0,548,117,0,0,11
1,0,2150,1324,15,2,50
2,0,4168,2661,55,3,103
3,0,2896,3109,15,4,206
4,0,3401,2684,92,3,327
5,0,1936,2596,212,6,530
6,0,3574,2463,252,9,850
7,0,7331,1934,243,10,1154
8,0,13096,2861,334,9,1467
9,0,11994,3593,267,5,1897
10,0,6472,5353,489,5,2060
11,0,12905,6828,516,5,2459
12,0,12969,7085,419,5,3234
13,0,14419,7848,486,15,4657
14,0,16622,11380,795,34,5754
15,0,20286,12798,736,41,6668
16,0,24270,15865,1036,105,6967
17,0,12876,17304,1459,124,5946
18,0,6204,19652,1588,69,7391
19,0,22931,18512,1743,129,10609
20,0,11300,16294,1904,152,11398
21,6237,8898,15600,1745,210,11892
22,18578,2571,20557,1465,183,12496
23,24297,19096,34598,1965,332,12950
24,22343,25157,11872,2181,749,13890
25,45334,41643,17216,2550,906,14267
26,43768,21927,15100,2670,1036,15398
27,47814,24694,22610,3269,1381,17672
28,33030,47831,41659,3613,1446,19768
29,35453,21335,14605,4542,1907,20706
30,20551,32933,12780,6120,1719,23645
31,19644,9364,11660,8546,1982,25978
32,14758,19272,13510,8861,2238,27972
33,20139,32022,14433,10120,2346,31161
34,23853,6939,19508,9757,2523,32741
35,28379,0,23960,11255,3588,36449
36,27819,6817,39277,14311,4383,38141
37,29066,56617,10654,17763,5958,41089
38,27094,21231,13759,19794,7561,43842
39,30077,34057,12529,22556,9621,48783
40,39439,36853,7488,28831,12292,52021
41,24385,9776,11536,32067,15496,60329
42,19571,0,44331,38964,20568,66119
43,22319,2569,73718,46138,25123,72130
44,17596,3552,82437,50772,30892,78633
45,18204,332,173096,58859,37087,86753
46,18441,10024,188044,70070,47957,93543
47,16295,18770,273017,80299,56321,103563
48,9265,32201,443654,91249,65270,112593
49,7229,5285,677443,104229,79244,127070
50,7831,32410,1492481,120897,95257,139369
51,8113,43267,1501052,135810,110323,151414
52,7424,50006,747914,150749,125476,160027
53,4848,42879,242192,165023,152013,174237
54,5015,39475,85878,185234,175786,191414
55,7521,52812,44022,200928,200410,210346
56,4684,39727,36091,222540,231014,228144
57,5491,57352,41832,239851,258034,247285
58,8510,75389,40729,258872,293117,264586
59,6857,141528,34182,274578,317757,278772
60,14197,209519,49370,285412,343001,292821
61,11308,535792,56528,303497,360782,299233
62,234214,936556,21237,309140,371341,303608
63,2763845,1099650,30680,317219,378806,291029
64,2736752,955785,32580,314072,374594,289534
65,258684,733746,20508,308473,369660,281031
66,19669,426552,13429,305762,357929,268380
67,11240,252529,11826,295578,332694,249712
68,10787,166995,15011,281254,312257,226780
69,8000,88871,19247,262759,286064,203784
70,8650,67754,21493,238359,261886,188749
71,11668,40050,19693,218713,232868,169999
72,13902,42006,26192,203426,208557,154094
73,19301,23129,47404,184561,182793,138903
74,21135,11996,45937,164656,158172,127244
75,21421,59568,48939,146055,139079,112241
76,23539,6303,35840,127685,117851,96651
77,27794,2548,33167,111849,99867,87502
78,29362,3979,15799,96638,84365,75712
79,29641,925,15616,82225,70104,66821
80,22105,5306,15640,68875,59442,56086
81,21443,22442,11793,60616,47631,50927
82,22675,12248,17514,54963,37732,43687
83,27411,3079,15736,46581,31804,37414
84,28241,11708,9118,38243,27074,31864
85,27492,4285,36548,32208,20208,26596
86,26641,66584,19212,27340,15879,22604
87,33511,9950,7857,21494,13459,17228
88,27509,18321,8861,15980,10303,13943
89,17694,10902,26460,12797,7198,11745
90,24658,34700,32556,9877,4837,9315
91,23535,13027,14733,7848,3596,6996
92,29116,44005,1309,5467,2186,5495
93,20092,51771,830,4497,1409,4066
94,19069,29936,5346,4002,1310,3051
95,25570,9186,27646,4213,754,2714
96,13869,15010,7739,3986,810,2333
97,24328,9279,9314,2763,871,1595
98,12294,12745,24466,2221,462,929
99,8609,10955,34397,2613,472,556
100,14961,16534,14812,3027,707,250
101,50132,23694,4766,2773,455,118
102,31301,23142,7164,1692,264,10
103,47477,13476,5403,1891,117,7
104,46581,16532,2489,2350,266,10
105,28387,12909,22943,2183,203,11
106,7351,6314,0,1306,268,9
107,0,13119,0,1102,442,7
108,0,15580,0,1188,394,5
109,0,16156,0,1159,208,12
110,0,57325,0,968,131,8
111,0,57654,0,827,115,6
112,0,21291,0,812,51,0
113,0,11085,0,897,50,0
114,0,3774,0,553,49,0
115,0,4947,0,486,65,0
116,0,4000,0,876,31,0
117,0,3411,0,1087,39,0
118,0,1727,0,909,38,0
119,0,1794,0,601,44,0
120,0,2781,0,681,29,0
121,0,2800,0,512,12,0
122,0,2818,0,274,8,0
123,0,1632,0,146,6,0
124,0,1150,0,221,8,0
125,0,137,0,203,2,0
126,0,0,0,11,1,0
127,0,0,0,0,0,0
