,x,y,z
0,641,14,167
1,1082,114,311
2,1732,142,552
3,2355,818,3207
4,3962,1393,4718
5,4918,1932,5014
6,5500,1531,6148
7,5503,1739,6482
8,4444,1865,6800
9,3707,1839,6291
10,3191,3677,5848
11,3154,3275,5178
12,3122,4948,5712
13,3239,3957,11250
14,3639,4762,13480
15,11843,32428,23615
16,10082,35339,6859
17,4024,4863,1061
18,3146,3543,1193
19,3177,3089,1647
20,3193,2790,2772
21,3563,2394,2074
22,4114,2433,1332
23,4864,2458,626
24,6105,923,338
25,6637,759,381
26,4649,722,517
27,3363,422,580
28,2243,86,119
29,1598,51,35
30,1097,55,40
31,488,14,24
