,x,y,z
0,1,0,50
1,6,5,94
2,4,11,154
3,3,22,271
4,6,94,524
5,4,157,655
6,6,207,995
7,6,352,1857
8,5,419,2342
9,9,468,2881
10,7,700,3862
11,9,1190,5022
12,12,1204,6447
13,10,1802,8691
14,10,1314,10199
15,14,2322,12186
16,16,2709,15251
17,17,2913,17841
18,21,3846,18884
19,25,5250,18704
20,30,6120,18486
21,30,7095,16351
22,35,7202,16062
23,52,7302,14485
24,66,7200,13506
25,77,6961,12435
26,83,7732,11664
27,123,6980,11107
28,150,6325,10406
29,276,6650,9975
30,356,6138,9494
31,323,6098,8834
32,632,5383,8743
33,440,5326,8693
34,844,5530,8335
35,850,4917,8051
36,816,5129,8027
37,689,4801,8007
38,608,4789,8377
39,514,4445,8397
40,593,4459,8999
41,676,4180,8568
42,696,3930,8885
43,768,3993,8520
44,886,4119,8204
45,1060,4003,8124
46,1308,3816,7671
47,1762,3869,7366
48,1919,3868,7649
49,2643,3984,7508
50,3440,4007,8235
51,4507,4132,8260
52,5145,4347,8299
53,6737,4747,7993
54,7044,5028,8003
55,10366,5720,8227
56,7112,6959,9175
57,10870,8475,9314
58,13360,9729,10017
59,21603,12838,12317
60,46225,19195,14776
61,183628,46779,32729
62,160547,46477,15908
63,38073,16594,3015
64,18701,11863,1822
65,12711,9715,1016
66,9053,7538,931
67,8175,6963,853
68,7694,5833,838
69,6555,5829,780
70,6216,4931,766
71,5626,4524,750
72,4942,4133,765
73,3440,4092,751
74,2652,3975,798
75,2163,3972,844
76,1640,3860,812
77,1485,3902,830
78,1221,3901,877
79,911,4080,904
80,745,4168,921
81,677,4242,950
82,747,4317,952
83,619,4447,1067
84,616,4498,1042
85,601,4795,1349
86,691,4990,1197
87,1076,5040,1276
88,826,5572,1321
89,729,5461,1465
90,685,5672,1489
91,425,5964,1397
92,197,6327,1576
93,157,6413,1424
94,137,7219,1611
95,118,7334,1664
96,105,7821,1547
97,84,7887,1447
98,71,8031,1602
99,52,8240,1431
100,37,7839,1507
101,35,7895,1772
102,26,7113,1689
103,29,6396,1544
104,20,4291,1368
105,17,3448,1228
106,18,2656,1038
107,15,1946,801
108,13,1580,776
109,12,1521,690
110,8,1325,734
111,9,1446,650
112,9,1088,860
113,8,801,331
114,8,577,233
115,6,404,152
116,6,250,131
117,5,230,101
118,4,178,27
119,2,50,10
120,5,13,6
121,3,11,4
122,2,5,4
123,3,5,2
