,x,y,z
0,14,2,14
1,12,3,15
2,14,3,16
3,14,5,21
4,17,8,36
5,19,18,45
6,19,24,60
7,28,32,89
8,24,40,105
9,28,59,129
10,30,61,165
11,43,74,183
12,46,86,249
13,52,118,296
14,50,145,377
15,56,205,458
16,64,247,542
17,67,318,715
18,74,417,912
19,81,538,1171
20,73,631,1310
21,81,816,1578
22,92,966,2071
23,124,1162,2378
24,118,1381,2943
25,142,1666,3645
26,166,2326,4646
27,196,2934,5664
28,216,3731,6651
29,240,4254,8240
30,327,4955,9427
31,370,5943,9920
32,468,6086,10762
33,568,6309,10935
34,699,6094,11251
35,913,6119,11970
36,1150,5817,12547
37,1536,5552,14046
38,2077,5421,16430
39,2929,5990,20496
40,4256,6299,27672
41,6563,6704,37588
42,9813,8021,46253
43,14511,9526,52245
44,20895,10402,53564
45,30281,11421,53584
46,41613,10905,51481
47,52402,10708,49715
48,55503,10583,48465
49,50456,11572,48679
50,42108,13172,52206
51,35371,15960,54381
52,30118,18263,54087
53,26551,20674,50440
54,23968,19510,47462
55,21913,20003,47211
56,20681,21578,48912
57,21765,20121,48374
58,20731,23960,50331
59,24774,34270,64958
60,41399,61041,93684
61,185289,329723,169997
62,181346,354652,48128
63,33134,63611,10768
64,23117,36994,6157
65,20065,27621,4691
66,18823,22121,2956
67,19605,22841,5037
68,21647,21033,3626
69,23934,20087,3454
70,26532,20715,2557
71,30493,19282,2158
72,35580,17059,2281
73,42375,14899,2414
74,49767,12071,2409
75,56248,10857,2619
76,53040,9365,2609
77,43468,8933,2440
78,31550,8926,2550
79,21540,8891,2541
80,15059,7741,2313
81,10770,7220,2140
82,7233,6276,2200
83,4638,5646,2228
84,3220,5431,2266
85,2206,5496,2465
86,1638,5417,2542
87,1238,5508,2694
88,956,5561,2773
89,773,5859,2948
90,602,5955,2835
91,483,5450,2612
92,398,5277,2485
93,343,4576,2075
94,295,4110,2002
95,231,3535,1875
96,224,2696,1367
97,170,2431,1136
98,153,1951,886
99,136,1423,593
100,127,1120,493
101,114,997,478
102,87,810,377
103,95,659,334
104,72,504,256
105,86,431,220
106,61,322,153
107,70,275,142
108,61,225,111
109,62,164,93
110,43,151,68
111,45,115,60
112,52,97,54
113,34,87,46
114,33,64,33
115,35,52,23
116,19,34,19
117,24,25,15
118,27,20,5
119,23,11,6
120,23,5,6
121,12,3,1
122,18,2,2
123,12,0,1
