0,171985
1,1154478
2,2907037
3,5067340
4,7197892
5,8917923
6,9964449
7,10243913
8,9813695
9,8844859
10,7564052
11,6164138
12,4827461
13,3642875
14,2677010
15,1924942
16,1367859
17,972627
18,693309
19,501897
20,371266
21,281652
22,221574
23,179583
24,149968
25,127472
26,111663
27,98800
28,89519
29,82259
30,76011
31,72757
32,69051
33,66078
34,63886
35,61182
36,59214
37,56985
38,55312
39,53700
40,52804
41,51215
42,50931
43,49775
44,48687
45,47051
46,46817
47,46519
48,45536
49,44803
50,43692
51,43189
52,42640
53,41989
54,41541
55,41308
56,41134
57,41093
58,40154
59,39898
60,39258
61,38810
62,37477
63,37906
64,37284
65,36651
66,36532
67,36822
68,36673
69,36239
70,35443
71,35108
72,34075
73,33829
74,33275
75,32641
76,32237
77,31902
78,31341
79,32032
80,31708
81,31873
82,31405
83,31086
84,30720
85,30393
86,29777
87,29368
88,28763
89,28646
90,28198
91,27823
92,27359
93,26441
94,26688
95,26100
96,25809
97,26271
98,25630
99,25117
100,24551
101,24464
102,24405
103,23788
104,23236
105,21657
106,20641
107,20158
108,19466
109,19068
110,18006
111,17603
112,17074
113,16034
114,15455
115,14607
116,13858
117,12647
118,12047
119,10835
120,10409
121,9359
122,8135
123,7118
124,6121
125,4604
126,3276
127,1961
