,vx,vy,vz,x,y,z
0,207,258,2726,1436,1605,3853
1,540,565,6380,1478,1596,4151
2,815,926,9629,1469,1753,4412
3,1166,1102,12938,1427,1740,4633
4,1486,1434,14973,1817,5049,4796
5,1639,1824,17427,2332,10691,5108
6,1792,2132,20352,1866,5471,5223
7,2079,2642,22078,1461,3608,5251
8,2098,3014,23955,1389,3598,5548
9,2241,3516,25631,1421,6278,5778
10,2617,3898,26826,1509,3698,6067
11,3177,4347,28409,1500,2438,6364
12,3421,4584,30505,1513,5109,6774
13,3541,4963,30577,2662,4282,8028
14,3391,5208,31825,4903,2931,8977
15,3828,5315,32478,3775,3869,8438
16,3966,5768,32416,7544,4966,8833
17,3905,6144,33372,13856,2878,9827
18,4323,6663,34620,19709,3563,10545
19,4743,6933,34758,4548,15569,11027
20,5110,7074,35730,2067,20944,12803
21,5243,7183,36714,2070,35998,12250
22,5203,7164,37942,2045,33348,12037
23,5336,7246,38957,2136,27456,13082
24,5426,7085,38978,2253,9344,13128
25,5361,7221,39659,4235,3858,14697
26,5180,6866,40544,2639,4141,15608
27,5679,7219,42363,2951,12376,16119
28,6085,7569,43485,3776,9994,15606
29,6291,7421,44809,4018,23238,16562
30,6420,7084,45200,16749,6063,18393
31,6451,6911,45196,17223,8491,18891
32,6451,7512,45764,11197,16489,20119
33,6935,7400,45994,12881,29900,22923
34,6990,7873,46329,3413,15104,22722
35,7246,7798,47684,4389,11056,24682
36,7497,7882,47689,3296,4937,25559
37,7466,7652,48857,3285,4011,28569
38,7934,8020,49633,3903,5371,30466
39,8284,8201,50995,9428,26898,32558
40,8417,8662,51746,8585,35494,30369
41,8612,8689,52612,30820,11023,32245
42,8656,9076,53423,49893,8333,33338
43,8400,9388,54516,19922,8021,35630
44,8485,9967,56182,10077,7882,38035
45,8974,10700,58121,7222,12250,40959
46,9200,11127,60769,8914,8358,41260
47,9776,11397,62913,8897,15611,44394
48,10825,12542,66814,7192,10984,46225
49,11956,14577,73054,7004,8102,51247
50,13918,17361,82037,30896,14349,51452
51,17453,22223,94468,42372,6543,56528
52,24112,31765,115478,13172,7729,58005
53,36498,48800,150210,7413,14191,66991
54,64654,87203,215239,12011,18384,69093
55,129946,173212,346314,31675,45067,71416
56,287293,365740,618442,30967,61126,85882
57,660937,794815,1182862,18932,106940,121185
58,1488534,1673929,2222599,21784,96826,201122
59,3105976,3269338,3914899,60188,108410,294755
60,5797360,5789539,6280132,48058,103728,461127
61,9392475,9110696,9022961,59106,58249,586454
62,13047575,12548311,11520168,161671,239355,845621
63,15414639,14926299,13014110,50611211,78020236,47583237
64,15441615,15205301,13028442,46894189,19307051,46708521
65,13072308,13170667,11526370,270197,137251,372369
66,9420095,9686981,9015450,95817,31570,165886
67,5812168,6058490,6252460,96186,9324,147112
68,3111507,3252372,3876318,40625,7277,66644
69,1486039,1545437,2191800,86059,49984,76034
70,656060,676227,1149906,22654,55208,49415
71,283629,291994,591041,20200,71605,41140
72,128023,131221,318467,27161,33533,38739
73,63438,64832,187626,57866,50022,42305
74,35764,36545,121462,29984,34955,45519
75,22868,24233,85828,28016,50110,24319
76,16742,17182,65285,11490,16887,22861
77,13074,12489,51677,34079,10564,25318
78,10661,10064,41941,18003,13885,22258
79,9340,9094,36194,21677,10124,20421
80,8582,8148,31160,8929,2933,19416
81,7956,7239,27751,3717,5879,16628
82,7639,6774,24104,3755,9895,18707
83,7349,6675,20957,3842,33250,14024
84,7282,6239,18492,7045,2973,11459
85,6873,5681,16557,5708,3742,9523
86,6626,5132,15153,3840,2504,8656
87,6591,5209,14274,4599,4019,8625
88,6704,5190,13589,29067,4138,7186
89,6937,4799,12068,7453,9767,7287
90,6852,4813,11243,10105,26931,6406
91,6641,4846,10561,18895,11988,7005
92,6736,4673,9870,43445,4356,5792
93,6336,4777,8989,11441,2041,4317
94,6265,4539,8033,6891,1942,3994
95,6052,4584,6891,9723,1857,4764
96,5673,4584,6033,3388,1838,6643
97,5853,4430,5419,4113,1921,4215
98,5774,4354,5255,5870,1911,3520
99,5553,4171,4682,15796,1936,2405
100,5245,4078,4095,3057,2121,2451
101,5590,4128,3682,4199,1808,2180
102,5398,4063,3139,4693,3226,2017
103,5547,4292,2817,3750,13823,2283
104,5544,4310,2951,2794,4315,2032
105,5260,4158,2926,3149,5325,2033
106,5362,4046,2595,2248,7303,2073
107,5112,3670,2309,2279,4175,2341
108,4762,3532,2033,5135,9079,2342
109,4496,3529,1777,9675,6148,1831
110,4220,3521,1524,5807,1890,1915
111,4191,3645,1404,9325,1231,2052
112,4248,3425,1258,10442,4437,2014
113,3866,3409,1186,3040,6132,2754
114,3549,3154,1079,2594,4439,1751
115,3236,3094,920,3230,4481,2389
116,2606,2937,644,2816,9523,2121
117,2619,2506,381,3571,2969,2565
118,2338,2469,268,3344,1110,2458
119,2030,2271,284,1763,1130,2190
120,1776,1990,216,1886,1194,1160
121,1629,1679,126,2990,1170,2937
122,1486,1420,100,2177,1232,1731
123,1202,1162,87,2255,4619,1601
124,1035,926,47,1898,1979,1469
125,823,763,42,1742,2782,1791
126,547,445,29,1748,3188,2878
127,186,161,9,1693,1776,907
