,x,y,z
0,0,8,97
1,0,4,113
2,0,8,109
3,0,13,131
4,0,17,147
5,0,17,216
6,0,34,219
7,0,36,270
8,0,49,323
9,0,57,390
10,0,63,421
11,0,86,474
12,0,99,485
13,0,101,508
14,0,117,569
15,0,122,603
16,0,138,639
17,0,130,649
18,0,154,683
19,0,170,701
20,0,182,688
21,0,190,736
22,0,203,737
23,0,223,777
24,0,239,804
25,0,242,834
26,0,245,842
27,0,275,853
28,0,295,864
29,0,306,881
30,0,324,897
31,0,345,895
32,0,373,911
33,0,371,950
34,0,379,912
35,0,393,951
36,0,405,942
37,0,415,943
38,0,444,957
39,0,449,966
40,0,453,948
41,0,474,980
42,0,467,956
43,0,492,961
44,0,513,986
45,0,506,991
46,0,531,979
47,0,539,1014
48,0,555,1014
49,0,568,1051
50,0,600,1053
51,0,625,1082
52,0,663,1120
53,0,712,1155
54,0,776,1215
55,0,848,1288
56,0,995,1415
57,2,1183,1532
58,73,1426,1742
59,436,1867,2182
60,2553,2843,2982
61,31279,9366,8189
62,30522,7914,2899
63,2870,2731,412
64,354,1867,309
65,24,1442,234
66,2,1230,165
67,0,1044,164
68,0,950,144
69,0,858,129
70,0,776,148
71,0,716,141
72,0,656,108
73,0,650,105
74,0,590,119
75,0,566,120
76,0,539,121
77,0,549,119
78,0,506,114
79,0,508,112
80,0,502,108
81,0,489,101
82,0,478,111
83,0,467,99
84,0,463,95
85,0,433,90
86,0,430,81
87,0,406,80
88,0,397,73
89,0,362,80
90,0,353,77
91,0,372,74
92,0,332,66
93,0,315,64
94,0,293,61
95,0,280,64
96,0,254,56
97,0,250,63
98,0,234,64
99,0,226,55
100,0,224,53
101,0,204,50
102,0,175,54
103,0,158,38
104,0,157,42
105,0,130,41
106,0,125,43
107,0,114,37
108,0,112,39
109,0,99,33
110,0,92,27
111,0,76,23
112,0,44,22
113,0,41,19
114,0,37,13
115,0,35,11
116,0,22,15
117,0,23,8
118,0,11,10
119,0,16,4
120,0,6,3
121,0,12,3
122,0,7,2
123,0,6,3
