,x,y,z
0,623,0,192
1,1027,6,222
2,2007,97,500
3,2560,589,2404
4,3269,905,2689
5,3599,1420,2712
6,3834,1719,3559
7,3980,1426,4004
8,3226,1396,4299
9,2693,1719,4568
10,2356,2314,3636
11,2132,3036,4690
12,2015,2056,4756
13,2210,4220,8248
14,2388,4806,7653
15,7757,24454,23409
16,10604,26963,10919
17,3306,4289,4691
18,2843,5400,1075
19,2595,2172,1877
20,2601,2175,562
21,2889,2031,737
22,3168,2126,1270
23,3778,1395,1029
24,4327,1219,572
25,4826,916,290
26,3805,837,286
27,3720,944,212
28,2531,447,78
29,2049,71,47
30,1473,57,32
31,1043,30,13
