0,75515
1,790150
2,3270245
3,7940156
4,12294621
5,11495007
6,4511129
7,576192
8,137209
9,103429
10,96080
11,92810
12,93561
13,93180
14,93082
15,91578
16,90790
17,89720
18,91415
19,92053
20,92847
21,90061
22,92290
23,94303
24,90906
25,92133
26,91204
27,91465
28,91390
29,90062
30,90099
31,88541
32,88696
33,85666
34,85322
35,84152
36,83342
37,82754
38,82270
39,82786
40,82811
41,80129
42,81006
43,77826
44,75347
45,74359
46,72923
47,74010
48,69352
49,69298
50,69375
51,66899
52,64823
53,61709
54,62553
55,60187
56,58396
57,57336
58,56646
59,53415
60,49197
61,48579
62,45274
63,43317
64,40454
65,39192
66,36266
67,35713
68,32339
69,29695
70,27312
71,25681
72,22028
73,20038
74,16031
75,13921
76,11541
77,9082
78,8135
79,6295
80,5536
81,4912
82,4123
83,3518
84,3392
85,3170
86,2752
87,2493
88,2325
89,2510
90,2156
91,2298
92,1897
93,1718
94,1717
95,1072
96,983
97,601
98,725
99,579
100,346
101,276
102,278
103,162
104,182
105,152
106,104
107,118
108,138
109,39
110,24
111,39
112,30
113,51
114,118
115,47
116,72
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
