,x,y,z
0,0,9,10
1,0,13,6
2,0,13,6
3,0,6,8
4,0,15,6
5,1,12,11
6,0,9,8
7,0,9,6
8,0,6,6
9,0,7,7
10,0,10,5
11,0,5,4
12,0,12,7
13,1,14,10
14,1,9,14
15,0,14,10
16,1,20,13
17,0,22,20
18,2,24,20
19,1,32,20
20,0,40,36
21,3,51,46
22,2,79,45
23,2,94,56
24,4,103,72
25,3,136,105
26,5,179,134
27,4,197,168
28,1,266,247
29,7,338,264
30,4,466,335
31,8,568,420
32,24,653,519
33,26,826,654
34,19,1002,823
35,49,1175,951
36,45,1398,1114
37,28,1689,1401
38,50,1972,1564
39,55,2272,1789
40,60,2651,1944
41,104,3074,2490
42,192,3646,2735
43,298,4143,3098
44,613,4536,3499
45,1111,5396,4121
46,2001,5988,4674
47,3519,6782,5207
48,5626,7675,5850
49,8517,8562,6703
50,12281,9843,7448
51,17598,11322,8726
52,23843,12788,9851
53,31712,14790,11408
54,40548,16981,13060
55,49804,19588,15175
56,58522,22951,17749
57,65708,26892,20845
58,68557,33166,25718
59,63901,46087,35411
60,70616,71597,53967
61,204563,520847,493532
62,261376,486247,541498
63,88873,60594,71700
64,80628,39778,47071
65,87348,28760,33921
66,84024,23422,27538
67,75162,19903,23420
68,64387,17055,20094
69,52256,14750,17377
70,40678,12767,15093
71,30857,11231,13031
72,22870,9704,11414
73,15931,8529,10026
74,11203,7771,8841
75,7288,6629,7836
76,4490,5895,6874
77,2669,5253,6082
78,1541,4674,5309
79,813,4105,4781
80,454,3470,4087
81,218,3042,3566
82,155,2555,3186
83,70,2249,2803
84,58,2049,2342
85,57,1659,1992
86,46,1492,1651
87,50,1284,1450
88,48,1022,1232
89,29,887,1060
90,37,730,813
91,16,577,652
92,16,510,545
93,8,364,420
94,5,296,369
95,10,248,279
96,6,197,204
97,6,162,160
98,2,115,138
99,1,107,99
100,2,79,88
101,5,58,62
102,4,44,58
103,6,42,40
104,5,32,25
105,2,22,31
106,4,17,18
107,0,14,20
108,0,5,15
109,2,10,11
110,0,12,16
111,0,15,10
112,2,8,7
113,2,9,6
114,1,7,8
115,0,7,8
116,0,6,11
117,0,7,8
118,0,8,12
119,0,19,10
120,0,13,13
121,0,10,7
122,0,10,8
123,0,10,12
