0,16657
1,113841
2,298126
3,558952
4,877601
5,1218502
6,1564302
7,1896963
8,2194561
9,2457520
10,2661030
11,2802312
12,2854633
13,2851499
14,2784693
15,2657553
16,2487150
17,2309077
18,2123659
19,1905095
20,1686585
21,1460540
22,1255590
23,1063043
24,892294
25,737960
26,613081
27,504643
28,402003
29,323512
30,254137
31,203021
32,155601
33,117481
34,92848
35,71751
36,54047
37,42435
38,31300
39,23624
40,20096
41,16505
42,12996
43,10322
44,8874
45,8345
46,7205
47,6793
48,6449
49,6105
50,5035
51,4905
52,3565
53,3364
54,2539
55,2143
56,1807
57,1727
58,1514
59,1292
60,1248
61,1555
62,1427
63,979
64,1106
65,1242
66,973
67,629
68,715
69,812
70,812
71,882
72,818
73,769
74,596
75,962
76,937
77,657
78,666
79,562
80,356
81,431
82,696
83,657
84,390
85,356
86,388
87,318
88,223
89,244
90,237
91,227
92,234
93,339
94,296
95,260
96,210
97,183
98,210
99,189
100,232
101,337
102,271
103,253
104,255
105,335
106,332
107,227
108,205
109,170
110,289
111,237
112,339
113,109
114,151
115,149
116,154
117,148
118,163
119,66
120,56
121,126
122,112
123,106
124,88
125,70
126,75
127,55
