,x,y,z
0,0,6,95
1,0,11,154
2,0,18,164
3,0,21,210
4,0,24,237
5,0,32,263
6,0,38,305
7,0,38,332
8,0,42,324
9,0,41,337
10,0,49,352
11,0,56,347
12,0,76,355
13,0,90,364
14,0,113,360
15,0,125,385
16,0,135,381
17,0,148,393
18,0,172,401
19,0,182,407
20,0,199,422
21,0,219,434
22,0,238,450
23,0,256,474
24,0,293,491
25,0,317,520
26,24,374,567
27,22,433,632
28,90,536,707
29,310,722,853
30,602,1114,1181
31,8551,2978,2753
32,8409,3241,1587
33,489,1083,152
34,76,702,84
35,29,545,73
36,0,449,72
37,0,387,67
38,0,341,66
39,0,291,62
40,0,264,65
41,0,241,61
42,0,213,58
43,0,190,55
44,0,179,47
45,0,165,55
46,0,153,52
47,0,148,51
48,0,141,46
49,0,116,36
50,0,105,33
51,0,89,21
52,0,75,20
53,0,63,17
54,0,55,22
55,0,56,14
56,0,51,13
57,0,45,14
58,0,35,13
59,0,28,13
60,0,20,15
61,0,14,11
62,0,11,4
63,0,5,5
