,x,y,z
0,31,6,54
1,40,25,40
2,46,41,100
3,67,34,86
4,65,35,136
5,81,31,104
6,83,11,123
7,94,51,122
8,110,85,180
9,117,71,237
10,131,43,205
11,153,82,261
12,160,85,317
13,173,72,331
14,190,75,256
15,208,95,292
16,246,90,414
17,298,95,411
18,384,212,699
19,426,256,723
20,471,275,803
21,519,253,891
22,591,300,971
23,657,321,1041
24,769,329,1080
25,910,347,1190
26,1095,385,1395
27,1293,426,1557
28,1610,517,1890
29,1994,627,2424
30,2487,788,3012
31,3103,968,3593
32,3869,1209,4466
33,4647,1483,4835
34,5551,1630,5578
35,6283,1853,5789
36,7384,1935,5909
37,8588,2267,6403
38,10342,2333,6431
39,11904,2395,6477
40,13850,2542,6333
41,14601,2561,6262
42,15232,2659,6003
43,14604,2948,6069
44,13861,3114,6105
45,12490,3199,6118
46,11097,3542,6228
47,9793,3652,6698
48,9008,4135,6933
49,8149,4150,7433
50,7442,4287,8167
51,6996,4068,9028
52,6485,3847,9769
53,6102,3572,11561
54,5774,3482,13847
55,5567,3536,14352
56,5490,3987,12744
57,5541,5763,12152
58,5752,6376,14060
59,6275,8088,22007
60,9607,22477,34044
61,28289,137174,120250
62,29503,143599,52173
63,8167,33657,13360
64,6164,8901,2693
65,5401,6554,3664
66,4534,7885,5777
67,4453,7786,1872
68,4490,6314,3543
69,4608,3783,3953
70,4902,3118,2318
71,5213,3150,2169
72,5549,3121,2046
73,6100,2995,2166
74,6632,3354,1855
75,7424,3345,1677
76,8230,3153,1742
77,9201,3124,1568
78,10276,3054,1583
79,11444,2767,1503
80,12528,2850,1467
81,12786,2668,1360
82,11766,2840,1339
83,10741,3008,1262
84,9436,2894,1288
85,7927,2786,1154
86,6678,2553,1232
87,5647,2284,1131
88,4836,2085,1188
89,4054,1942,1130
90,3479,1818,1062
91,2869,1474,978
92,2287,1193,876
93,1851,1049,776
94,1511,830,667
95,1207,704,602
96,962,537,614
97,813,469,514
98,691,418,525
99,599,369,503
100,524,373,566
101,483,310,517
102,420,297,419
103,382,287,473
104,354,262,414
105,299,215,436
106,257,135,345
107,209,83,284
108,167,89,292
109,155,92,307
110,125,83,293
111,118,58,247
112,112,58,185
113,99,56,229
114,79,45,226
115,68,31,191
116,71,49,139
117,62,28,135
118,54,35,64
119,44,19,93
120,37,19,80
121,36,16,47
122,31,17,48
123,27,8,38
