,vx,vy,vz,x,y,z
0,0,0,0,0,0,3
1,0,0,2,0,0,10
2,0,0,12,0,0,12
3,0,0,5,0,0,17
4,0,0,16,0,0,15
5,0,0,19,0,0,22
6,0,0,23,0,0,25
7,0,0,22,0,0,83
8,0,0,38,0,0,86
9,0,1,43,0,0,68
10,0,0,70,0,0,52
11,1,1,44,0,0,59
12,2,3,54,0,0,51
13,6,4,57,0,0,44
14,6,3,55,0,0,53
15,9,5,70,0,0,58
16,13,13,85,0,0,64
17,19,8,94,0,0,60
18,24,18,100,0,0,81
19,43,26,153,0,0,74
20,63,37,163,0,0,46
21,80,55,166,0,0,41
22,139,102,250,0,0,40
23,167,157,314,0,0,68
24,234,267,385,0,0,71
25,370,384,567,0,0,59
26,581,607,750,0,0,59
27,903,928,1043,0,0,59
28,1230,1396,1641,0,0,54
29,1984,2077,2198,0,0,75
30,2948,3063,3131,0,0,44
31,4353,4467,4415,0,0,41
32,6089,6428,6441,0,0,42
33,8685,9027,8902,0,0,47
34,12227,12333,12199,0,15,46
35,16851,16755,16447,0,18,47
36,22202,22334,21803,0,13,53
37,29166,29069,28374,0,18,43
38,37077,37388,35846,3,19,52
39,47270,48029,45478,7,21,50
40,59806,59823,56375,21,23,52
41,73966,74680,69921,12,21,52
42,93134,92325,86432,16,39,51
43,113831,113047,104418,134,65,72
44,136015,136850,124644,191,119,69
45,159543,159128,146528,233,213,67
46,180000,179526,166299,982,872,92
47,198480,199243,184482,2594,2221,99
48,218359,217985,206710,6961,5922,95
49,239666,239621,228433,15886,15662,271
50,260808,260343,251998,33648,32302,761
51,281143,281120,275924,61488,61385,1769
52,302016,302363,300705,104966,104788,4375
53,321883,320123,324411,164750,158301,14729
54,339343,338354,345445,236421,235564,48862
55,352515,352892,365872,317422,320227,145729
56,365467,365778,382364,404323,412313,332424
57,374912,375362,395067,500882,504897,580074
58,382227,382138,405444,605231,607808,820154
59,387784,387377,411595,700353,700312,998329
60,391865,389792,415418,784716,782841,1120059
61,393728,393164,416157,857922,851450,1189381
62,395870,394794,416503,900578,900170,1216195
63,397428,396324,413970,922076,921162,1204162
64,396414,395934,411055,928391,922882,1157159
65,394521,394693,407973,898170,894053,1071256
66,393834,395215,404154,848813,839732,960507
67,391741,391521,397290,784485,776409,817126
68,388184,387331,389264,704831,696413,640981
69,382375,382856,381660,606442,605498,447469
70,373744,374382,371400,510526,507884,265969
71,365439,364847,358041,409117,412351,118994
72,351475,352934,344689,314342,319839,39607
73,337714,336725,327127,225821,237150,11500
74,320415,320736,308138,156396,163408,3002
75,301965,301738,288548,96869,101413,1253
76,281098,281245,267978,56387,61283,364
77,260085,260577,246066,29451,32722,156
78,239100,239286,225250,13844,15809,78
79,218800,217273,205047,5849,6613,77
80,198524,198323,185734,2660,2097,55
81,179726,179916,168129,883,810,59
82,158925,159096,150260,299,335,66
83,135796,136830,130392,231,212,37
84,113230,113758,109983,92,65,31
85,92381,92950,91702,41,52,37
86,74605,74960,76113,53,67,14
87,59798,60017,62514,25,66,13
88,47586,48061,51056,24,66,13
89,37734,37799,40947,24,72,14
90,29292,29327,33026,22,31,11
91,22146,22382,25869,18,13,15
92,16615,16722,19697,15,12,15
93,12132,12458,14743,14,14,14
94,8921,8950,10653,14,14,16
95,6241,6543,7858,14,12,14
96,4303,4449,5424,13,11,16
97,2961,3089,3723,14,17,15
98,2056,2060,2563,14,16,15
99,1293,1416,1729,15,17,16
100,841,946,1166,13,15,18
101,562,571,818,14,40,24
102,379,405,565,14,19,25
103,216,287,390,12,9,21
104,150,172,253,12,10,21
105,98,113,189,14,5,20
106,85,86,163,10,6,19
107,82,72,103,13,4,21
108,46,45,77,12,4,20
109,52,48,45,14,4,22
110,39,24,33,19,4,24
111,33,16,33,15,4,20
112,21,18,18,17,3,22
113,13,13,16,18,4,34
114,22,12,11,23,3,51
115,14,3,7,39,4,36
116,6,2,20,25,5,25
117,8,3,17,5,0,20
118,5,3,14,5,0,40
119,1,0,13,6,0,3
120,2,1,12,6,0,2
121,2,1,10,8,0,3
122,1,1,7,6,0,3
123,0,0,4,6,0,3
124,0,0,1,8,0,3
125,0,0,6,7,0,1
126,0,0,2,4,0,0
127,0,0,0,2,0,0
