,x,y,z
0,699,30,27
1,852,70,34
2,901,82,112
3,920,174,913
4,1103,242,1185
5,1267,247,1291
6,1889,251,1466
7,2032,300,1700
8,2084,610,2328
9,1979,826,2349
10,1951,796,2349
11,1940,847,2958
12,2028,1139,3763
13,2202,2064,4759
14,2655,3687,6232
15,7310,21173,20593
16,8916,20802,8085
17,3322,3718,4067
18,2665,3373,2101
19,2478,2831,1188
20,2370,1564,709
21,2358,1079,424
22,2398,1009,430
23,2481,899,340
24,2624,669,350
25,2264,637,298
26,1697,576,149
27,1422,459,151
28,1103,317,96
29,983,41,65
30,1004,28,23
31,657,13,17
