,vx,vy,vz,x,y,z
0,3,0,10,0,0,0
1,5,0,12,0,0,115
2,1,0,37,0,0,1167
3,2,11,35,0,0,1868
4,7,12,54,0,0,1717
5,8,8,54,0,215,2355
6,10,42,39,0,4484,3499
7,7,94,41,0,3507,3572
8,14,87,43,0,8164,4886
9,20,19,61,0,7526,5158
10,19,41,89,0,15433,5705
11,11,67,67,0,9361,8500
12,21,44,71,0,6516,10785
13,12,36,189,0,1676,11328
14,10,42,208,0,2325,13415
15,18,24,529,0,2599,12191
16,21,59,793,0,1889,18375
17,68,62,720,0,4183,27494
18,31,47,594,0,19123,38234
19,64,17,345,0,1128,16285
20,29,11,329,0,1104,17908
21,32,5,179,0,18261,13092
22,83,10,180,11298,23104,14952
23,108,20,219,8241,3609,22942
24,117,5,362,19554,4434,42800
25,180,46,737,54925,5608,33697
26,131,45,1456,45789,8497,34186
27,241,12,1824,73571,13351,20522
28,153,16,2116,54366,6336,19589
29,147,2,2342,37895,1447,18761
30,125,3,3000,17736,0,14780
31,245,3,3792,18941,134,14780
32,432,15,3771,29966,3178,22809
33,545,10,3668,27893,9308,23173
34,411,9,4987,16666,48026,10856
35,380,2,5449,24669,7319,3471
36,304,8,6370,12815,6070,4889
37,677,12,9034,15621,37923,25652
38,759,18,8430,13625,6011,15089
39,924,25,9532,10946,29896,16864
40,1187,42,12835,13765,12422,28631
41,1540,342,15812,12599,23223,106902
42,2235,920,21387,12225,4826,271522
43,2073,1232,28060,8401,22303,401428
44,3636,1176,35955,6622,8115,497205
45,4067,1225,43208,4298,38945,760388
46,7276,2216,51238,3714,8080,1253910
47,12477,3811,63838,3088,4467,1746206
48,21482,6821,83026,3911,11490,2718859
49,35088,14423,110179,4747,24844,4990693
50,60019,29905,149181,5213,31362,10765553
51,99202,56833,209728,6886,14643,11812107
52,176085,104270,299595,4227,8140,4908764
53,291108,185100,420937,4186,40842,1217249
54,459728,315891,583030,3744,31184,239610
55,677540,526977,800857,3935,22529,39130
56,985121,809775,1048036,2739,40988,19491
57,1364590,1198912,1371747,2485,48209,19655
58,1789170,1678884,1764225,2718,84827,5710
59,2271515,2264167,2199315,3210,306116,5896
60,2772332,2877750,2618117,2923,1213276,6231
61,3220413,3472659,3004016,26577,3554860,5024
62,3567402,3887298,3298435,1668068,6606820,6730
63,3743215,4143748,3422952,19109682,9028262,11075
64,3764617,4125194,3410651,19220721,8855469,7044
65,3608231,3865280,3264047,1693795,6496634,11442
66,3250658,3416413,3001886,35574,3570705,19106
67,2803649,2852445,2619564,4796,1370017,10436
68,2292973,2239630,2234288,1488,409789,6791
69,1787973,1687986,1834162,2575,81050,8207
70,1333535,1206792,1452959,2822,59487,10349
71,932805,837547,1101905,4617,48609,32262
72,644698,534729,797747,6177,13621,12621
73,423678,334305,576708,8061,10773,12460
74,271816,193987,402586,6002,0,14533
75,169125,103888,265636,10880,15908,15905
76,100737,58516,169777,7170,1234,31605
77,63419,31114,107004,11685,7954,33806
78,34948,16748,63061,10932,26101,16327
79,16949,9721,35647,13706,12633,13383
80,8804,4120,21709,19748,9515,11293
81,5878,1464,11410,15685,6005,7977
82,3598,735,5403,14234,6778,14180
83,3743,613,2716,14566,15869,18913
84,2713,726,1034,16840,35399,17022
85,1813,441,761,17125,34060,4339
86,1935,68,240,20999,37891,4133
87,1611,22,90,19805,12643,10494
88,1074,16,85,17538,27315,32725
89,757,39,151,18686,20365,35666
90,590,53,217,24132,14671,4656
91,679,34,268,32146,22168,15791
92,481,38,167,38795,12115,48630
93,434,21,131,31734,47823,20038
94,102,37,92,25494,11340,9992
95,44,50,23,28374,24950,7823
96,75,32,30,18786,28386,12169
97,42,36,28,48172,41180,19694
98,60,90,15,47617,11737,11540
99,142,50,29,54544,16775,7834
100,140,64,63,58948,14685,13765
101,72,39,20,23306,5812,12876
102,37,34,21,42422,1826,37314
103,67,60,5,5324,0,15133
104,20,55,25,0,6333,6008
105,76,41,18,0,49867,27870
106,97,57,32,0,18851,10919
107,42,36,25,0,2803,0
108,68,75,18,0,2237,0
109,35,55,30,0,2653,0
110,46,52,30,0,1472,0
111,19,121,15,0,827,0
112,13,136,12,0,21699,0
113,41,180,39,0,22287,0
114,18,160,34,0,0,0
115,14,213,14,0,0,0
116,18,190,53,0,0,0
117,3,235,108,0,703,0
118,23,198,137,0,2243,0
119,18,115,56,0,2612,0
120,38,6,7,0,5026,0
121,53,0,2,0,5615,0
122,90,0,0,0,3217,0
123,72,0,0,0,2463,0
124,57,0,0,0,2394,0
125,25,0,0,0,2182,0
126,4,0,0,0,2564,0
127,0,0,0,0,643,0
