0,14991
1,109588
2,293966
3,547582
4,857155
5,1192398
6,1529498
7,1834444
8,2122604
9,2342692
10,2512328
11,2601535
12,2633047
13,2615348
14,2541315
15,2426075
16,2263289
17,2081852
18,1896565
19,1667364
20,1470777
21,1272846
22,1086904
23,930108
24,781798
25,650013
26,532122
27,426735
28,341578
29,276641
30,224564
31,177867
32,143566
33,113579
34,91929
35,70778
36,56846
37,46189
38,36715
39,30920
40,26078
41,22491
42,18995
43,17502
44,14417
45,12984
46,12564
47,10549
48,10292
49,8062
50,6373
51,5716
52,6105
53,6879
54,6750
55,5974
56,5566
57,4445
58,4244
59,3477
60,3368
61,2909
62,2840
63,2304
64,1877
65,1659
66,1832
67,2423
68,1998
69,1895
70,1882
71,2173
72,1968
73,2060
74,2195
75,2203
76,2322
77,1288
78,1306
79,1137
80,1054
81,604
82,378
83,375
84,337
85,221
86,311
87,233
88,232
89,230
90,203
91,110
92,174
93,222
94,163
95,156
96,277
97,327
98,186
99,384
100,640
101,612
102,447
103,493
104,304
105,252
106,220
107,292
108,208
109,217
110,268
111,210
112,221
113,275
114,205
115,266
116,234
117,250
118,233
119,248
120,124
121,159
122,165
123,137
124,160
125,96
126,107
127,35
