,x,y,z
0,0,14,213
1,0,21,218
2,0,23,262
3,0,25,251
4,0,24,310
5,0,30,278
6,0,32,325
7,0,33,322
8,0,45,326
9,0,39,338
10,0,53,355
11,0,46,353
12,0,52,354
13,0,53,388
14,0,48,362
15,0,71,410
16,0,55,376
17,0,61,411
18,0,62,398
19,0,73,433
20,0,69,420
21,0,74,428
22,0,80,442
23,0,89,439
24,0,93,467
25,0,95,442
26,0,106,472
27,0,96,481
28,0,113,462
29,0,120,514
30,0,123,487
31,0,135,504
32,0,138,548
33,0,145,497
34,0,161,530
35,0,167,558
36,0,175,547
37,0,179,555
38,0,195,580
39,0,201,583
40,0,224,594
41,0,228,600
42,0,232,623
43,0,266,652
44,0,274,644
45,0,309,672
46,0,328,696
47,0,361,710
48,0,384,714
49,0,423,759
50,0,472,792
51,0,531,826
52,0,566,858
53,0,631,909
54,0,708,965
55,0,810,1032
56,0,917,1146
57,0,1098,1256
58,71,1266,1488
59,494,1610,1821
60,1726,2373,2608
61,23523,7799,7283
62,23820,6922,2649
63,1663,2598,458
64,373,1755,269
65,68,1392,261
66,8,1179,218
67,0,1035,140
68,0,895,177
69,0,792,194
70,0,713,107
71,0,672,79
72,0,610,84
73,0,569,93
74,0,520,84
75,0,472,84
76,0,421,80
77,0,388,94
78,0,376,84
79,0,353,94
80,0,320,72
81,0,303,71
82,0,272,62
83,0,270,55
84,0,251,54
85,0,220,67
86,0,207,75
87,0,198,73
88,0,186,76
89,0,176,55
90,0,166,55
91,0,162,49
92,0,156,54
93,0,137,49
94,0,134,52
95,0,117,42
96,0,120,44
97,0,108,48
98,0,101,42
99,0,104,60
100,0,86,43
101,0,87,50
102,0,79,46
103,0,71,44
104,0,71,41
105,0,69,39
106,0,67,41
107,0,58,44
108,0,45,44
109,0,67,45
110,0,39,64
111,0,41,56
112,0,44,24
113,0,34,23
114,0,40,20
115,0,30,21
116,0,33,20
117,0,28,25
118,0,25,28
119,0,21,12
120,0,28,13
121,0,18,13
122,0,19,9
123,0,13,5
