,x,y,z
0,0,5,6
1,0,10,4
2,0,14,12
3,0,10,8
4,0,12,6
5,0,13,16
6,0,7,6
7,0,12,4
8,0,4,6
9,0,8,4
10,0,10,6
11,1,10,8
12,1,7,4
13,0,8,11
14,1,15,11
15,1,13,14
16,1,12,20
17,1,17,18
18,4,23,17
19,2,28,20
20,2,32,30
21,5,46,44
22,3,50,53
23,3,87,62
24,3,98,84
25,6,123,107
26,3,151,140
27,4,169,176
28,2,268,255
29,4,303,275
30,7,377,345
31,12,498,447
32,11,594,511
33,23,756,651
34,32,963,844
35,29,1072,889
36,45,1316,1171
37,41,1507,1399
38,44,1722,1539
39,50,2032,1816
40,76,2358,2149
41,94,2717,2410
42,176,3234,2756
43,308,3679,3285
44,642,4037,3606
45,1174,4679,4089
46,2112,5237,4708
47,3505,6024,5328
48,5837,6680,5864
49,8975,7764,6859
50,13117,8710,7750
51,18436,10023,8830
52,25250,11459,10265
53,33737,13049,11581
54,43300,15059,13259
55,53239,17517,15398
56,62593,20437,18017
57,70129,24027,21184
58,73203,29617,25913
59,69397,41097,36238
60,78190,62529,59585
61,216682,535155,539830
62,249620,496517,473933
63,83984,65134,73346
64,75944,42554,49329
65,82744,30670,35652
66,80037,24917,28903
67,71583,21223,24611
68,61344,18149,20941
69,49584,15695,18148
70,38814,13582,15818
71,29491,11907,13763
72,21686,10392,12036
73,15639,8979,10710
74,10696,8047,9361
75,6977,7032,8345
76,4398,6248,7195
77,2555,5571,6494
78,1406,4869,5662
79,724,4351,4980
80,403,3836,4461
81,199,3365,3829
82,141,2872,3232
83,71,2486,2928
84,60,2080,2476
85,48,1822,2277
86,50,1560,1753
87,61,1359,1600
88,50,1136,1344
89,38,958,1140
90,31,794,919
91,17,633,769
92,10,494,567
93,5,427,458
94,7,315,347
95,8,281,291
96,2,222,218
97,5,167,207
98,1,127,158
99,5,85,120
100,5,92,90
101,5,67,63
102,0,41,60
103,6,44,59
104,1,33,29
105,2,24,25
106,1,18,17
107,2,19,16
108,1,17,17
109,1,10,18
110,0,12,14
111,0,7,8
112,0,8,9
113,0,10,6
114,0,6,8
115,0,2,10
116,0,9,15
117,1,9,13
118,0,12,16
119,0,6,13
120,0,10,10
121,0,19,8
122,0,7,12
123,0,8,11
