,x,y,z
0,1,12,136
1,1,17,134
2,1,15,137
3,0,22,160
4,3,42,159
5,2,47,128
6,0,33,212
7,6,41,215
8,1,34,155
9,3,43,221
10,3,197,218
11,7,85,303
12,1,73,203
13,6,175,290
14,4,124,402
15,2,100,385
16,7,149,399
17,3,129,463
18,8,354,508
19,3,234,480
20,6,232,513
21,7,234,489
22,7,215,469
23,8,251,487
24,6,168,647
25,9,167,834
26,8,252,810
27,10,295,699
28,9,262,807
29,7,284,894
30,12,406,822
31,9,297,1006
32,15,382,983
33,15,630,1022
34,15,525,1212
35,18,463,1660
36,16,676,1712
37,22,568,1818
38,19,498,1949
39,24,445,1881
40,21,409,1909
41,28,1215,1864
42,32,1148,2072
43,39,859,2236
44,43,1088,1989
45,46,857,2215
46,52,731,2304
47,42,748,2437
48,18,782,2589
49,26,710,3010
50,49,914,3114
51,91,1018,3255
52,103,916,3539
53,116,966,3653
54,126,879,3834
55,41,1005,3688
56,96,1031,3553
57,193,972,3551
58,186,1402,3700
59,219,1436,3572
60,191,1353,3646
61,188,1255,3938
62,261,1098,3975
63,194,990,4396
64,287,1201,4576
65,126,1290,4308
66,200,1240,4030
67,204,1422,4179
68,149,1523,3758
69,214,1570,4373
70,171,1533,4559
71,116,1838,5103
72,127,1702,5047
73,118,1581,4851
74,147,1577,4684
75,114,1988,4626
76,103,1730,4656
77,119,1883,4643
78,109,2152,4984
79,125,2021,4922
80,113,1987,5021
81,100,2028,4719
82,118,1834,4837
83,110,1724,4775
84,99,1763,4741
85,101,1958,4838
86,98,1978,5597
87,115,1839,4872
88,107,1648,5040
89,106,2081,4667
90,119,1990,4944
91,122,1931,5143
92,128,1968,5076
93,304,1871,5291
94,160,2551,5097
95,168,2472,5022
96,165,2623,5033
97,160,2596,4731
98,180,2431,4950
99,165,2274,4337
100,167,2493,4184
101,175,2301,4190
102,331,2047,3832
103,255,2111,3870
104,341,2141,3797
105,432,2001,3937
106,461,2251,3624
107,434,2779,4268
108,398,2708,3655
109,562,2453,3963
110,658,1981,4156
111,693,1924,3470
112,906,1836,3117
113,1180,1856,3478
114,1199,1858,3310
115,2270,2218,3505
116,2967,2168,3522
117,2962,1859,3170
118,3844,1875,3076
119,4370,1993,2984
120,5362,1865,2837
121,7894,2013,2793
122,9747,2167,2671
123,12502,2221,2420
124,16935,2169,2355
125,22820,2373,3096
126,41578,3728,2047
127,62255,49429,1963
128,61632,51408,1603
129,40074,3749,1491
130,25455,2406,1281
131,16602,1981,1264
132,12085,1764,1150
133,8725,1900,1244
134,6658,1897,1108
135,6060,1861,1484
136,4470,1862,1158
137,3543,1893,1113
138,2781,1794,924
139,2431,1686,965
140,1745,1711,1171
141,1498,1590,897
142,1406,1845,1002
143,1935,1942,946
144,1006,2029,938
145,735,2514,944
146,692,2094,726
147,524,1917,758
148,447,1917,709
149,463,2009,746
150,487,1965,770
151,285,2347,549
152,272,2402,622
153,203,2098,649
154,202,2184,684
155,190,2092,646
156,163,2272,670
157,145,2312,666
158,120,2315,661
159,122,2612,726
160,112,2635,678
161,103,2639,805
162,94,2541,666
163,99,2293,654
164,90,2420,619
165,91,2205,723
166,83,2046,620
167,88,2070,568
168,82,2313,631
169,90,2110,616
170,89,1978,615
171,89,2245,680
172,89,2190,545
173,83,1936,452
174,94,2151,437
175,100,1824,462
176,103,1748,459
177,92,1868,439
178,111,1698,554
179,101,1648,728
180,110,1540,669
181,120,1629,314
182,126,1666,375
183,138,1574,445
184,155,1673,562
185,159,1946,505
186,180,1492,426
187,239,1684,442
188,204,1939,524
189,200,1491,453
190,194,1545,507
191,228,1246,431
192,321,1274,323
193,251,1154,338
194,282,930,427
195,394,976,433
196,377,1143,448
197,335,968,564
198,328,948,407
199,241,955,371
200,95,912,413
201,162,973,314
202,167,1138,256
203,129,953,335
204,141,999,473
205,101,992,275
206,84,1055,80
207,69,1084,86
208,52,1202,95
209,47,1132,104
210,56,1249,118
211,43,989,143
212,53,682,158
213,40,895,214
214,35,909,148
215,29,787,181
216,28,702,287
217,22,943,100
218,24,701,82
219,18,695,53
220,19,402,83
221,15,450,61
222,15,536,77
223,16,413,129
224,15,479,118
225,14,462,64
226,11,501,50
227,11,503,64
228,12,327,30
229,11,415,51
230,9,311,40
231,9,254,52
232,6,194,76
233,10,296,61
234,7,355,96
235,6,138,180
236,7,213,25
237,7,193,25
238,5,112,43
239,7,94,57
240,6,129,42
241,3,138,15
242,6,95,29
243,5,68,20
244,5,73,14
245,3,91,14
246,5,59,3
247,4,66,9
248,4,36,10
249,3,44,10
250,5,23,12
251,2,19,9
252,2,21,1
253,4,13,0
254,2,14,1
255,1,9,2
