,vx,vy,vz,x,y,z
0,0,1,1,0,0,0
1,1,0,2,0,0,0
2,4,1,4,0,0,0
3,1,0,5,0,0,0
4,7,1,10,0,0,0
5,6,1,10,0,0,0
6,10,1,14,0,0,0
7,8,2,16,0,0,0
8,16,2,14,0,0,0
9,17,10,18,0,0,0
10,16,10,20,0,0,0
11,22,14,24,0,0,0
12,16,25,36,0,0,0
13,30,24,47,0,0,0
14,47,23,67,0,0,0
15,57,49,92,0,0,0
16,57,62,107,0,0,0
17,87,87,122,0,0,0
18,120,117,192,0,0,0
19,139,127,205,0,0,0
20,195,197,289,0,0,0
21,241,212,362,0,0,0
22,323,309,476,0,0,0
23,412,377,625,0,0,0
24,535,535,775,0,0,0
25,682,644,1022,0,0,0
26,932,887,1312,0,0,0
27,1096,1107,1628,0,0,0
28,1465,1456,2144,0,0,0
29,1838,1959,2653,0,0,0
30,2518,2575,3538,0,0,0
31,3167,3272,4521,0,0,0
32,4060,4262,5486,0,0,0
33,5394,5582,7132,0,0,0
34,7011,6911,8972,0,0,0
35,8788,9117,11378,0,0,0
36,11654,11671,14715,0,0,0
37,15158,15064,18679,0,0,0
38,19589,19403,23583,0,0,0
39,24942,25010,29949,0,0,0
40,32452,32154,38109,0,0,0
41,41359,41323,48020,0,0,0
42,53428,53457,60618,0,0,0
43,68606,68284,76893,0,0,0
44,86697,86601,96338,0,0,0
45,111604,110140,121393,0,0,0
46,141119,140238,150898,0,0,0
47,178500,177523,189026,0,0,0
48,224637,223524,234129,0,0,0
49,282153,279997,289465,0,0,0
50,349540,349831,356210,0,0,0
51,430978,432345,434289,0,0,0
52,525365,526394,525639,0,0,0
53,631502,634564,626536,0,0,0
54,749226,751149,739280,0,0,0
55,873410,874443,857353,0,0,0
56,999491,1001056,979154,0,145,53
57,1125583,1125403,1099633,112,269,87
58,1241374,1241748,1211033,760,609,728
59,1347629,1349897,1311254,3191,3049,2947
60,1436712,1438626,1402835,26370,25287,17017
61,1506267,1507296,1469938,284337,286509,158631
62,1554504,1551440,1519000,2861348,2864887,2333977
63,1576268,1578848,1547159,12440419,12522449,16598743
64,1574328,1577108,1549052,12594474,12471957,11426593
65,1554088,1554807,1531588,2834110,2859639,784643
66,1506913,1507351,1488212,292949,302838,39817
67,1439347,1437066,1425413,27504,27523,4559
68,1348538,1345862,1342571,2331,2719,563
69,1242306,1240881,1243168,257,448,31
70,1125433,1124422,1132713,194,61,0
71,1001783,1001640,1013513,33,0,0
72,877958,874517,892095,0,0,0
73,750266,749558,773923,0,0,0
74,634564,632533,656161,0,0,0
75,526562,525913,549446,0,0,0
76,429774,430028,453277,0,0,0
77,349559,349686,369187,0,0,0
78,280775,280811,298688,0,0,0
79,224397,223907,239608,0,0,0
80,177388,177746,190894,0,0,0
81,140536,140696,151030,0,0,0
82,111187,110448,119463,0,0,0
83,87276,86760,94020,0,0,0
84,68420,68328,73126,0,0,0
85,53228,53685,57481,0,0,0
86,41842,41263,44507,0,0,0
87,32304,32641,34505,0,0,0
88,25156,25409,26995,0,0,0
89,19499,20050,21320,0,0,0
90,15071,15674,16338,0,0,0
91,11576,11997,12776,0,0,0
92,9066,9201,9798,0,0,0
93,6980,7191,7675,0,0,0
94,5473,5394,5807,0,0,0
95,4111,4261,4454,0,0,0
96,3189,3208,3555,0,0,0
97,2346,2580,2679,0,0,0
98,1890,1999,2095,0,0,0
99,1414,1506,1585,0,0,0
100,1104,1145,1257,0,0,0
101,810,873,950,0,0,0
102,635,712,765,0,0,0
103,470,501,544,0,0,0
104,382,401,397,0,0,0
105,285,296,316,0,0,0
106,220,200,249,0,0,0
107,192,185,176,0,0,0
108,140,114,135,0,0,0
109,138,113,118,0,0,0
110,92,78,72,0,0,0
111,69,61,54,0,0,0
112,67,56,44,0,0,0
113,49,35,30,0,0,0
114,28,27,36,0,0,0
115,35,19,29,0,0,0
116,16,19,12,0,0,0
117,7,13,14,0,0,0
118,8,8,7,0,0,0
119,6,6,6,0,0,0
120,5,4,4,0,0,0
121,3,3,4,0,0,0
122,3,1,0,0,0,0
123,3,0,1,0,0,0
124,2,0,0,0,0,0
125,4,0,0,0,0,0
126,2,0,0,0,0,0
127,2,0,0,0,0,0
