0,44621
1,304753
2,770077
3,1346752
4,1955979
5,2493213
6,2924348
7,3190241
8,3330941
9,3334961
10,3266578
11,3123688
12,2941673
13,2724101
14,2496579
15,2265094
16,2031400
17,1799124
18,1585092
19,1362499
20,1161971
21,988932
22,836517
23,694836
24,566167
25,470214
26,383016
27,311772
28,251400
29,201142
30,161027
31,130192
32,105766
33,83811
34,67950
35,53998
36,44109
37,36788
38,30044
39,26008
40,22335
41,18659
42,16696
43,14275
44,12473
45,11722
46,10129
47,9045
48,8478
49,7683
50,6541
51,5921
52,5495
53,5304
54,4815
55,4715
56,4657
57,4131
58,3781
59,3664
60,3649
61,3308
62,3038
63,2976
64,2959
65,2589
66,2415
67,2219
68,2084
69,1813
70,1831
71,1377
72,1406
73,1435
74,1366
75,1330
76,1136
77,997
78,1047
79,1102
80,1218
81,1282
82,1033
83,959
84,1006
85,1141
86,1058
87,982
88,883
89,975
90,897
91,798
92,878
93,871
94,911
95,698
96,749
97,635
98,804
99,821
100,735
101,737
102,702
103,696
104,688
105,714
106,661
107,776
108,730
109,666
110,581
111,643
112,599
113,738
114,665
115,682
116,581
117,582
118,591
119,610
120,537
121,528
122,446
123,485
124,509
125,532
126,381
127,275
