,x,y,z
0,196,1,0
1,181,0,0
2,215,0,0
3,206,0,0
4,210,0,0
5,226,0,0
6,232,0,3
7,247,0,1
8,242,0,0
9,263,1,1
10,272,0,0
11,279,0,0
12,291,0,2
13,291,0,1
14,331,0,3
15,329,1,2
16,336,0,2
17,375,1,2
18,386,0,3
19,395,0,3
20,414,0,3
21,440,0,4
22,461,2,8
23,491,1,5
24,518,0,8
25,543,0,12
26,580,3,14
27,608,4,20
28,652,1,34
29,695,7,27
30,862,10,38
31,1240,7,34
32,1740,10,40
33,2314,25,64
34,3190,19,77
35,4209,70,65
36,5512,30,98
37,6617,58,103
38,8338,45,146
39,10081,58,198
40,11823,112,204
41,14341,79,195
42,15923,137,218
43,18371,131,314
44,21039,162,388
45,23388,282,502
46,25906,405,752
47,29196,632,1118
48,32086,800,1335
49,36136,1181,2099
50,40005,1695,2999
51,42821,2704,4331
52,43370,3536,5542
53,42936,3333,5528
54,52490,3299,5548
55,72306,3860,6239
56,90584,4597,8193
57,115283,6239,11032
58,157663,9331,14885
59,168978,11895,19801
60,162868,26548,38644
61,609100,1719407,2039933
62,585074,1796227,1450326
63,158429,27503,23964
64,163420,14180,11694
65,152748,11165,8414
66,111725,9010,6220
67,87827,6859,5427
68,70292,5140,4060
69,51110,4370,3471
70,41627,4395,3496
71,42116,4742,3663
72,40966,3930,2729
73,38764,2855,1853
74,34865,2161,1086
75,31752,1672,847
76,27420,1226,477
77,25378,864,359
78,22552,615,280
79,20251,454,212
80,17691,384,117
81,16162,251,91
82,13213,231,63
83,11293,160,47
84,9651,150,40
85,7894,134,28
86,6632,92,24
87,5060,91,25
88,4026,55,17
89,3099,53,14
90,2292,43,14
91,1676,38,9
92,1198,25,10
93,829,21,10
94,664,18,7
95,630,16,9
96,588,16,6
97,569,9,5
98,524,10,5
99,496,11,6
100,473,9,4
101,440,9,5
102,430,8,3
103,390,6,4
104,393,9,4
105,367,6,2
106,362,9,0
107,311,3,2
108,340,2,0
109,312,2,0
110,280,3,0
111,273,1,0
112,274,1,0
113,268,2,0
114,248,1,1
115,240,1,0
116,229,1,0
117,230,2,0
118,209,1,0
119,213,0,0
120,208,0,0
121,184,1,0
122,180,0,0
123,187,0,0
