,x,y,z
0,46,0,1
1,48,0,1
2,52,1,0
3,55,0,0
4,55,1,0
5,58,0,2
6,61,2,1
7,60,0,1
8,65,1,4
9,69,2,3
10,77,3,2
11,64,2,0
12,73,1,0
13,87,2,2
14,84,2,7
15,104,2,3
16,77,5,1
17,106,6,5
18,95,5,5
19,120,8,9
20,114,11,12
21,129,10,14
22,129,12,9
23,117,10,16
24,152,20,22
25,159,18,22
26,236,25,35
27,369,23,27
28,584,27,32
29,883,37,45
30,1182,39,46
31,1583,45,63
32,1886,66,64
33,2419,68,95
34,2754,91,103
35,3083,118,128
36,3495,126,179
37,3788,213,239
38,4272,289,389
39,4630,405,644
40,5199,602,961
41,5438,782,1511
42,5786,1042,1890
43,6208,1222,2506
44,6511,1725,3114
45,6596,2015,3940
46,6694,2273,4221
47,6787,2622,4829
48,7922,2804,5336
49,10865,3290,5927
50,15929,3994,7942
51,23131,5960,12309
52,31557,7853,16181
53,41887,9463,18934
54,58036,11173,21687
55,71704,12569,24349
56,67637,14652,26145
57,55392,17662,29761
58,44218,22833,33502
59,39040,25498,41133
60,39164,40968,64036
61,101281,534920,645016
62,104199,474131,304522
63,38473,35942,16385
64,37801,22174,13653
65,43403,17262,9531
66,53372,13141,8863
67,65698,12147,7759
68,71039,12488,6903
69,58049,11749,6390
70,42440,10308,5480
71,32643,8525,4601
72,23995,6496,3249
73,16449,4335,2184
74,11016,3323,1655
75,7785,3095,1544
76,6508,3013,1483
77,6436,2661,1301
78,6315,2238,1272
79,6195,1952,969
80,6064,1387,812
81,5728,1181,566
82,5184,733,351
83,5169,490,231
84,4566,332,134
85,4173,224,102
86,3896,155,61
87,3485,115,44
88,3023,95,43
89,2604,66,31
90,2260,48,23
91,1711,46,20
92,1569,35,23
93,1275,33,11
94,872,27,17
95,598,31,7
96,382,19,10
97,238,17,2
98,170,22,13
99,136,12,4
100,131,12,11
101,146,9,5
102,114,11,6
103,129,3,1
104,111,4,2
105,100,10,1
106,101,1,1
107,96,13,1
108,102,8,5
109,89,3,0
110,75,0,2
111,94,0,0
112,64,0,0
113,83,1,0
114,74,0,2
115,61,0,1
116,83,2,0
117,65,0,0
118,54,1,0
119,73,0,0
120,54,1,0
121,44,1,0
122,63,0,0
123,59,1,0
