,x,y,z
0,0,5,260
1,0,5,228
2,0,8,265
3,0,6,241
4,0,4,258
5,0,10,214
6,0,8,236
7,0,6,223
8,0,8,217
9,0,7,205
10,0,11,202
11,0,15,201
12,0,5,189
13,0,12,171
14,0,8,172
15,0,19,176
16,0,9,156
17,0,16,170
18,0,16,150
19,0,16,142
20,0,17,133
21,0,15,136
22,0,19,156
23,0,23,138
24,0,26,144
25,0,30,159
26,0,23,152
27,0,34,165
28,0,23,176
29,0,37,150
30,0,33,169
31,0,40,204
32,0,47,177
33,0,41,165
34,0,45,180
35,0,59,204
36,0,58,197
37,0,54,208
38,0,64,203
39,0,54,182
40,0,76,201
41,0,67,225
42,0,84,213
43,0,84,201
44,0,89,238
45,0,89,230
46,0,115,242
47,0,131,234
48,0,126,246
49,0,165,243
50,0,189,294
51,0,179,255
52,0,203,276
53,0,222,336
54,0,273,336
55,0,322,320
56,0,411,395
57,6,430,433
58,117,544,508
59,403,678,656
60,1472,1024,915
61,7902,3377,2825
62,6760,2411,655
63,1591,1071,55
64,434,715,19
65,95,566,16
66,12,469,14
67,0,386,26
68,0,307,16
69,0,262,4
70,0,277,5
71,0,232,6
72,0,192,4
73,0,194,4
74,0,184,4
75,0,152,7
76,0,111,1
77,0,116,3
78,0,95,5
79,0,83,1
80,0,78,4
81,0,69,1
82,0,77,4
83,0,59,4
84,0,64,1
85,0,56,6
86,0,54,2
87,0,48,4
88,0,43,3
89,0,46,1
90,0,43,3
91,0,27,3
92,0,39,3
93,0,25,0
94,0,41,4
95,0,27,1
96,0,21,0
97,0,33,5
98,0,26,1
99,0,13,1
100,0,14,0
101,0,17,3
102,0,23,2
103,0,18,4
104,0,13,0
105,0,11,3
106,0,14,8
107,0,9,10
108,0,11,13
109,0,9,15
110,0,11,2
111,0,7,1
112,0,10,0
113,0,11,2
114,0,4,0
115,0,9,0
116,0,7,0
117,0,7,1
118,0,7,1
119,0,9,0
120,0,6,1
121,0,6,0
122,0,8,1
123,0,7,0
