0,671107
1,4428531
2,10825376
3,17991870
4,24012633
5,27414182
6,27757973
7,25309162
8,21037206
9,16043561
10,11304388
11,7358120
12,4448158
13,2502709
14,1317323
15,645848
16,300778
17,133413
18,55211
19,22781
20,9068
21,3577
22,1543
23,602
24,274
25,137
26,99
27,39
28,80
29,48
30,9
31,4
32,1
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,4
67,7
68,98
69,26
70,48
71,58
72,43
73,93
74,35
75,172
76,103
77,81
78,148
79,158
80,65
81,52
82,90
83,131
84,233
85,123
86,152
87,130
88,157
89,164
90,97
91,35
92,80
93,14
94,2
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
