,x,y,z
0,0,11,113
1,0,10,126
2,0,14,123
3,0,17,156
4,0,11,133
5,0,23,160
6,0,13,154
7,0,22,165
8,0,20,165
9,0,19,160
10,0,21,179
11,0,27,183
12,0,23,174
13,0,23,194
14,0,31,186
15,0,28,200
16,0,34,190
17,0,35,212
18,0,26,193
19,0,42,217
20,0,37,215
21,0,43,213
22,0,43,230
23,0,45,204
24,0,40,241
25,0,61,232
26,0,53,232
27,0,61,256
28,0,61,233
29,0,61,269
30,0,64,232
31,0,63,269
32,0,81,263
33,0,78,265
34,0,85,279
35,0,75,264
36,0,103,277
37,0,92,283
38,0,105,296
39,0,106,292
40,0,125,286
41,0,127,310
42,0,126,312
43,0,144,316
44,0,147,313
45,0,166,343
46,0,166,333
47,0,188,353
48,0,196,370
49,0,206,375
50,0,235,387
51,0,271,402
52,0,279,443
53,0,314,440
54,0,362,496
55,0,416,511
56,0,465,574
57,2,519,633
58,59,630,743
59,242,804,910
60,858,1135,1301
61,11890,3796,3649
62,11704,4012,1443
63,890,1360,236
64,182,945,186
65,45,684,88
66,0,581,90
67,0,504,122
68,0,435,82
69,0,389,58
70,0,351,54
71,0,302,45
72,0,274,50
73,0,255,51
74,0,240,53
75,0,208,45
76,0,200,41
77,0,169,49
78,0,149,66
79,0,148,55
80,0,128,40
81,0,104,30
82,0,112,23
83,0,101,27
84,0,91,30
85,0,88,26
86,0,85,35
87,0,84,37
88,0,76,28
89,0,60,21
90,0,69,18
91,0,59,17
92,0,60,14
93,0,56,17
94,0,52,17
95,0,53,19
96,0,49,16
97,0,51,18
98,0,43,18
99,0,52,17
100,0,36,16
101,0,44,14
102,0,39,16
103,0,36,19
104,0,34,31
105,0,33,10
106,0,31,7
107,0,30,9
108,0,29,9
109,0,25,8
110,0,28,7
111,0,20,7
112,0,26,7
113,0,21,5
114,0,11,7
115,0,23,7
116,0,12,5
117,0,12,4
118,0,13,3
119,0,12,4
120,0,8,4
121,0,11,1
122,0,9,2
123,0,6,2
