,x,y,z
0,0,5,65
1,0,11,77
2,0,10,142
3,0,27,318
4,0,78,401
5,0,91,771
6,0,176,1320
7,0,242,1766
8,0,310,2118
9,0,385,3325
10,0,681,4301
11,0,705,5913
12,0,890,7368
13,0,1210,9432
14,0,1592,10485
15,0,2011,14439
16,0,2555,16936
17,0,3565,19170
18,0,5078,19891
19,0,6521,19825
20,0,7693,18949
21,0,8744,18741
22,0,9843,17331
23,0,9529,16597
24,0,10489,15327
25,1,10075,14589
26,1,9934,13494
27,0,9345,12899
28,1,9035,12240
29,1,8739,11234
30,0,7990,11035
31,1,7629,10439
32,4,7315,10192
33,0,7173,9777
34,2,6664,9338
35,1,6060,9182
36,5,6075,8711
37,16,5738,8578
38,26,5572,8415
39,39,5310,8178
40,79,5068,7955
41,100,4629,7729
42,193,4409,7546
43,319,4444,7476
44,380,4244,7236
45,680,4325,7221
46,1025,4084,7517
47,1376,4127,7122
48,1830,4112,6999
49,2291,4007,7000
50,3031,3962,6981
51,3990,4124,7006
52,4805,4447,7019
53,4379,4628,7213
54,6546,4989,7323
55,7147,5539,7531
56,8295,6103,7820
57,8873,7150,8282
58,6978,8482,9033
59,10196,10548,10361
60,37982,14782,13243
61,214174,45871,34326
62,224587,48100,9066
63,31927,15592,1692
64,12720,11479,1146
65,9048,9296,985
66,7512,7748,906
67,8696,6767,851
68,6546,6307,838
69,6837,5145,769
70,5051,4792,739
71,4519,4312,792
72,3284,4135,685
73,2794,3904,720
74,2399,3835,678
75,1692,3628,752
76,1257,3898,694
77,809,3862,695
78,619,3954,822
79,485,3935,802
80,377,3710,846
81,311,3930,926
82,231,4099,911
83,162,4219,964
84,94,4152,1014
85,48,4354,1113
86,121,4783,1084
87,172,4842,1278
88,46,4839,1360
89,34,4959,1546
90,23,5197,1348
91,40,5992,1603
92,6,5871,1470
93,9,6333,1643
94,14,6627,1525
95,9,7668,1700
96,3,8027,1682
97,6,7780,1669
98,5,7284,1952
99,4,6775,2206
100,3,6436,2282
101,3,6481,2345
102,2,6112,2628
103,2,4809,2389
104,2,3644,2377
105,2,3218,2398
106,1,3094,1948
107,1,2349,1376
108,1,2150,1459
109,1,1335,1034
110,1,1556,664
111,1,1446,269
112,0,1041,247
113,1,878,224
114,1,695,269
115,0,309,128
116,1,172,147
117,0,85,81
118,0,69,44
119,1,27,18
120,0,37,7
121,1,15,9
122,0,5,2
123,0,3,1
