,x,y,z
0,0,15,15
1,0,12,8
2,0,11,15
3,0,12,7
4,0,15,19
5,0,11,13
6,0,14,14
7,0,14,15
8,0,9,12
9,0,13,10
10,0,12,6
11,0,9,15
12,0,12,10
13,0,10,11
14,0,9,16
15,1,7,10
16,1,7,4
17,1,10,7
18,2,6,7
19,0,11,13
20,1,8,14
21,0,14,17
22,0,10,24
23,1,25,16
24,6,22,26
25,5,36,24
26,3,45,41
27,4,62,67
28,4,78,74
29,4,91,116
30,3,138,139
31,9,174,186
32,7,218,237
33,19,315,325
34,26,394,432
35,42,563,516
36,59,680,712
37,59,898,874
38,63,1088,1122
39,56,1367,1362
40,66,1680,1671
41,46,1997,2016
42,62,2341,2441
43,75,2721,2814
44,119,3401,3446
45,237,4070,3948
46,549,4547,4685
47,1117,5494,5492
48,2123,6191,6436
49,4221,7159,7198
50,7263,8337,8422
51,11940,9790,9552
52,18393,11353,11264
53,27288,13137,13221
54,37977,15614,15457
55,51154,18245,18238
56,65880,21831,21569
57,78292,26002,25981
58,88418,31602,31757
59,87442,42916,43322
60,90120,66651,69024
61,242918,535870,530327
62,257040,541909,496659
63,91717,62167,71591
64,91175,39537,45938
65,92790,28786,33689
66,82803,23598,27688
67,69573,19782,22964
68,54422,16433,19301
69,40221,14168,16508
70,28938,12077,14007
71,19649,10230,12112
72,12902,8744,10420
73,7835,7471,9186
74,4516,6497,7872
75,2371,5776,6750
76,1141,4867,5778
77,558,4305,4939
78,257,3633,4345
79,139,3112,3621
80,88,2653,3091
81,56,2183,2530
82,55,1781,2206
83,72,1535,1740
84,63,1219,1445
85,66,1031,1188
86,58,820,891
87,56,662,760
88,36,496,561
89,31,390,438
90,26,297,316
91,13,221,252
92,6,174,216
93,7,115,153
94,4,88,114
95,4,79,79
96,4,59,58
97,2,42,48
98,4,30,31
99,2,22,30
100,0,23,25
101,3,19,15
102,0,15,18
103,2,11,11
104,0,9,15
105,1,8,8
106,0,7,7
107,2,7,6
108,0,9,7
109,0,11,15
110,0,11,7
111,1,10,16
112,0,11,10
113,0,7,9
114,0,12,10
115,0,13,14
116,0,15,13
117,0,12,13
118,0,12,14
119,0,11,16
120,0,13,13
121,0,9,9
122,0,20,19
123,0,10,14
