,x,y,z
0,17,2,7
1,27,4,10
2,22,0,19
3,22,6,18
4,28,14,27
5,29,19,40
6,30,23,36
7,33,36,58
8,44,42,77
9,39,57,84
10,38,52,116
11,57,66,133
12,49,96,165
13,61,119,194
14,70,143,247
15,74,163,311
16,82,200,391
17,77,263,551
18,88,346,718
19,103,431,869
20,106,498,1023
21,118,685,1383
22,133,748,1591
23,140,1003,1695
24,186,1173,2423
25,189,1362,3048
26,216,1702,3854
27,249,2406,4983
28,289,2930,6196
29,361,3340,7090
30,410,3927,7886
31,476,4436,8341
32,599,4640,8721
33,734,4984,9123
34,919,4708,9473
35,1155,5069,9827
36,1488,4946,9873
37,1970,5179,10788
38,2706,5318,12289
39,3866,5438,15455
40,5890,6553,20053
41,9056,7768,27790
42,13367,9698,34731
43,18537,11380,39246
44,26501,12089,42474
45,36593,13119,43124
46,46248,13271,43038
47,55994,13054,41664
48,57308,13751,41373
49,50190,15359,43520
50,42302,18536,46904
51,35101,21584,50727
52,30124,23545,52302
53,26034,22822,50869
54,23483,24145,48956
55,22411,25906,46683
56,20765,26057,49172
57,20445,25145,52251
58,20710,31974,60945
59,21693,33556,69364
60,29695,69345,120288
61,152454,319753,228533
62,167588,336213,83092
63,36234,67630,31308
64,23299,41578,20829
65,21480,32255,8080
66,22334,27992,6886
67,23614,24396,7079
68,23894,23015,8638
69,25961,23167,6528
70,29701,21661,5751
71,34037,19647,5275
72,39514,17960,5389
73,46850,15917,4911
74,55305,13642,4352
75,61786,12838,3933
76,60817,12181,4142
77,53076,12293,4101
78,41117,11403,3764
79,29200,11485,3578
80,20980,10325,3264
81,14709,9149,2763
82,10170,7274,2342
83,6828,6265,2043
84,4539,5675,1980
85,3044,5543,1948
86,2207,5452,2010
87,1705,5027,1992
88,1282,5157,2002
89,1018,5231,2125
90,814,4964,2096
91,664,4803,2063
92,541,4521,2014
93,477,3985,1757
94,371,3286,1573
95,323,2908,1531
96,276,2262,1078
97,244,1696,948
98,220,1403,782
99,183,1120,628
100,154,863,626
101,159,744,338
102,117,572,350
103,123,466,305
104,120,379,229
105,96,263,200
106,85,176,137
107,80,165,113
108,86,118,94
109,80,94,73
110,63,84,62
111,57,61,55
112,65,55,48
113,45,41,31
114,51,34,26
115,40,30,25
116,29,12,17
117,44,16,17
118,31,11,8
119,25,9,4
120,20,6,2
121,29,7,3
122,22,5,2
123,23,3,1
