,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,3597,0,0,0,0
28,0,1522,0,0,0,0
29,0,1086,0,0,0,0
30,0,1583,0,0,0,0
31,0,2351,0,0,0,0
32,0,2347,0,0,0,0
33,0,2874,0,0,0,0
34,0,2319,560,0,0,0
35,0,897,635,0,0,0
36,0,469,471,0,0,0
37,0,837,203,0,0,0
38,0,771,705,0,0,0
39,0,955,620,0,0,0
40,0,1231,889,0,0,0
41,0,1254,359,0,0,0
42,0,1038,543,0,0,0
43,0,1067,1309,0,0,0
44,0,1852,1727,0,0,0
45,0,1611,1910,0,0,0
46,0,2796,3105,0,0,0
47,0,3595,2883,0,0,0
48,0,3618,2088,0,0,0
49,0,5329,2820,0,0,0
50,0,6096,2956,0,0,0
51,0,7076,4478,0,0,0
52,0,7111,4254,0,0,0
53,816,7172,4363,0,0,0
54,770,8069,4965,0,0,0
55,515,10833,6384,0,0,0
56,333,12152,11197,0,0,0
57,935,11322,10714,0,0,0
58,2319,11749,12555,0,0,0
59,6053,12076,15399,0,0,0
60,18732,11722,15308,0,0,0
61,32236,12240,21835,0,0,0
62,51574,15589,19091,0,0,0
63,107238,23285,40606,222925,199118,200178
64,103530,18041,43878,190806,214613,213553
65,45089,15308,21419,0,0,0
66,28380,14570,17091,0,0,0
67,11331,12207,16141,0,0,0
68,2391,9248,15909,0,0,0
69,1267,11472,15340,0,0,0
70,222,11295,13461,0,0,0
71,0,11371,13016,0,0,0
72,0,10015,10248,0,0,0
73,0,8173,6077,0,0,0
74,0,7632,6049,0,0,0
75,0,7098,5271,0,0,0
76,0,7158,5850,0,0,0
77,0,7620,3739,0,0,0
78,0,4306,2773,0,0,0
79,0,4204,2743,0,0,0
80,0,3708,2417,0,0,0
81,0,3289,2335,0,0,0
82,0,2408,1292,0,0,0
83,0,2577,1724,0,0,0
84,0,2763,1912,0,0,0
85,0,3353,1210,0,0,0
86,0,1677,1229,0,0,0
87,0,1526,1102,0,0,0
88,0,996,891,0,0,0
89,0,1497,683,0,0,0
90,0,1319,722,0,0,0
91,0,1495,1266,0,0,0
92,0,2157,174,0,0,0
93,0,2425,144,0,0,0
94,0,1884,1447,0,0,0
95,0,2038,1246,0,0,0
96,0,1430,0,0,0,0
97,0,1793,0,0,0,0
98,0,929,0,0,0,0
99,0,4384,0,0,0,0
100,0,5262,0,0,0,0
101,0,1042,0,0,0,0
102,0,2570,0,0,0,0
103,0,0,0,0,0,0
104,0,0,0,0,0,0
105,0,0,0,0,0,0
106,0,0,0,0,0,0
107,0,0,0,0,0,0
108,0,0,0,0,0,0
109,0,0,0,0,0,0
110,0,0,0,0,0,0
111,0,0,0,0,0,0
112,0,0,0,0,0,0
113,0,0,0,0,0,0
114,0,0,0,0,0,0
115,0,0,0,0,0,0
116,0,0,0,0,0,0
117,0,0,0,0,0,0
118,0,0,0,0,0,0
119,0,0,0,0,0,0
120,0,0,0,0,0,0
121,0,0,0,0,0,0
122,0,0,0,0,0,0
123,0,0,0,0,0,0
124,0,0,0,0,0,0
125,0,0,0,0,0,0
126,0,0,0,0,0,0
127,0,0,0,0,0,0
