,x,y,z
0,59,20,131
1,323,42,247
2,345,120,721
3,361,203,1245
4,450,278,1509
5,651,409,1806
6,958,620,2041
7,1428,714,2270
8,1586,771,2376
9,1727,857,2386
10,1870,1216,2586
11,1939,1636,3262
12,2249,1675,3456
13,2373,2494,3571
14,3029,2997,4575
15,8976,11521,9162
16,6668,12198,4643
17,1865,3014,836
18,1619,1670,600
19,1666,1426,872
20,1507,1372,86
21,1492,741,84
22,1447,695,80
23,1183,707,85
24,788,489,75
25,630,433,50
26,405,277,47
27,346,149,41
28,393,132,29
29,224,52,27
30,217,19,31
31,179,5,17
