,x,y,z
0,1,2,28
1,0,3,40
2,0,1,50
3,0,8,61
4,1,14,105
5,1,12,172
6,0,30,304
7,0,89,553
8,3,109,798
9,0,163,1212
10,3,111,1515
11,1,227,1916
12,3,300,2786
13,1,778,3397
14,2,560,4766
15,2,1175,6938
16,1,1401,9553
17,2,1763,11068
18,2,1887,12674
19,1,2680,12994
20,3,3150,12156
21,2,3941,12358
22,4,5076,11507
23,4,5380,10476
24,5,5844,9824
25,6,5858,9000
26,7,5196,8082
27,11,6261,7730
28,14,5789,7436
29,17,5227,6416
30,20,4882,5768
31,34,4666,4989
32,35,4369,5110
33,17,4119,4635
34,31,3816,4484
35,108,3217,4194
36,65,3165,3907
37,95,3141,3807
38,84,2881,3691
39,205,2727,3730
40,131,2661,3686
41,168,2576,3601
42,160,2463,3478
43,148,2250,3392
44,150,2261,3396
45,151,2110,3395
46,147,2069,3561
47,210,2092,3458
48,274,2036,3520
49,339,2070,3328
50,499,2080,3300
51,1092,2079,3314
52,1389,2215,3350
53,1945,2250,3438
54,1828,2406,3553
55,2509,2662,3698
56,5087,2996,3889
57,9079,3447,4120
58,8401,4423,4537
59,10760,5415,5228
60,32045,7496,6688
61,111528,20896,14875
62,94722,19768,6952
63,21542,7432,1080
64,8047,4791,704
65,7223,4249,536
66,3968,3195,483
67,5051,2645,444
68,5278,2372,388
69,2140,2229,363
70,1680,2065,377
71,1106,1981,377
72,680,1932,359
73,567,1846,360
74,351,1953,381
75,260,2003,432
76,241,1964,407
77,166,1980,423
78,98,2097,393
79,84,2170,403
80,77,2397,470
81,57,2276,458
82,69,2291,548
83,95,2531,490
84,29,2637,469
85,176,2738,575
86,23,2891,731
87,49,3210,629
88,60,3103,720
89,17,3338,715
90,20,3858,696
91,7,3834,850
92,18,3906,717
93,13,4143,994
94,9,4111,898
95,7,4452,857
96,6,4980,1034
97,3,4794,1130
98,4,5265,1251
99,3,4315,1260
100,2,4584,923
101,2,4335,1061
102,1,3729,1001
103,1,2858,956
104,2,2588,929
105,0,1658,572
106,1,1335,298
107,1,794,386
108,1,700,293
109,1,568,298
110,0,296,217
111,1,259,158
112,1,119,47
113,0,86,60
114,1,73,55
115,1,17,8
116,0,22,15
117,1,24,9
118,0,9,6
119,0,7,8
120,0,4,3
121,0,2,0
122,1,2,1
123,0,1,0
