,x,y,z
0,0,0,167
1,0,0,227
2,0,0,238
3,0,17,247
4,0,19,243
5,0,19,273
6,4,18,504
7,36,18,662
8,61,18,616
9,51,20,1175
10,50,25,939
11,51,44,934
12,50,44,966
13,49,46,1058
14,48,45,1116
15,46,48,5069
16,47,46,23356
17,47,47,36759
18,47,53,47673
19,39,52,63157
20,0,61,93403
21,0,54,110424
22,0,72,155680
23,0,85,189524
24,0,809,247972
25,0,1651,383252
26,0,4692,507799
27,0,4130,793106
28,0,4103,1260560
29,0,2974,1632508
30,0,1463,1533657
31,0,1316,1060236
32,0,1740,555936
33,0,1205,263206
34,0,2932,123003
35,0,3167,57912
36,0,3122,34555
37,0,3384,26583
38,0,4856,17128
39,0,6116,11847
40,0,8160,9465
41,0,6859,7262
42,0,8609,7454
43,0,8515,7739
44,0,10861,6324
45,0,12630,16660
46,0,14260,18891
47,0,15819,11580
48,0,15699,6585
49,0,19397,9342
50,19,23331,4441
51,40,25392,4709
52,48,31120,3792
53,1299,42012,13485
54,2511,51040,7898
55,9587,67185,9798
56,18478,108698,3144
57,36582,163871,2160
58,81656,234189,2364
59,172325,378014,2386
60,352071,563616,2237
61,723498,792169,1784
62,1256442,941795,1449
63,2078444,1061779,1522
64,2143051,1083173,1545
65,1280409,964079,1634
66,650200,772743,1607
67,347837,556990,1594
68,177385,378861,1314
69,79696,247782,1463
70,34333,151598,1602
71,19417,113335,2030
72,4762,95767,2960
73,1972,64058,940
74,1725,46438,632
75,0,42555,624
76,0,34960,682
77,0,27928,625
78,0,24447,654
79,0,19032,1432
80,0,15579,475
81,0,14875,439
82,0,13963,315
83,0,14581,317
84,0,10626,269
85,0,11402,216
86,0,9546,102
87,0,6393,125
88,0,7552,393
89,0,5176,828
90,0,6737,583
91,0,5743,603
92,0,5479,851
93,0,5133,1063
94,0,3109,1022
95,0,2893,3362
96,0,1441,4943
97,0,1487,3618
98,0,2023,2929
99,0,2629,2770
100,0,6411,5841
101,0,16014,6472
102,0,14284,4263
103,0,9320,3276
104,0,1907,1248
105,0,2387,611
106,0,31,0
107,0,30,0
108,0,29,0
109,0,18,0
110,0,13,0
111,0,12,0
112,0,12,0
113,0,12,0
114,0,10,0
115,0,14,0
116,0,12,0
117,0,13,0
118,0,19,0
119,0,29,0
120,0,29,0
121,0,30,0
122,0,27,0
123,0,28,0
124,0,25,0
125,0,27,0
126,0,18,0
127,0,8,0
