,x,y,z
0,12,1,8
1,5,0,20
2,2,2,30
3,12,9,47
4,5,15,87
5,6,26,124
6,9,41,175
7,6,49,234
8,13,71,331
9,19,98,398
10,12,110,467
11,14,166,642
12,16,226,808
13,24,239,904
14,23,321,1173
15,18,436,1515
16,33,486,2115
17,43,721,2722
18,38,881,3704
19,37,1270,4574
20,45,1656,5330
21,50,2097,7026
22,71,2854,8281
23,66,3346,10081
24,78,4463,12291
25,91,4977,13562
26,107,6041,14661
27,133,6350,15537
28,160,7226,15597
29,179,7413,15983
30,226,7370,16040
31,277,7085,15202
32,354,7260,16128
33,460,6924,16609
34,546,6224,17287
35,759,6013,19765
36,1069,5920,22941
37,1579,5730,25006
38,2294,5575,30339
39,3495,5415,32180
40,5388,5375,34988
41,7620,5668,36446
42,12643,5645,37347
43,17263,5986,37084
44,22984,6393,37399
45,26973,6867,37883
46,29161,7235,36963
47,27580,8232,36162
48,24361,8894,34062
49,21559,10302,33881
50,19653,11110,31162
51,18250,11106,29566
52,16983,11360,28824
53,15689,12383,27487
54,14298,13010,26146
55,13070,14812,25571
56,14000,16638,24169
57,12360,19165,24102
58,13218,24181,27052
59,15308,33346,27659
60,40993,53484,37807
61,192665,186873,74674
62,199057,185998,24802
63,38734,59073,8029
64,18385,35075,1859
65,16847,25088,1617
66,16535,19144,1541
67,14420,16015,1462
68,12459,14239,1507
69,13581,12734,1630
70,14809,11687,1945
71,16344,10673,1986
72,17769,10144,1371
73,18997,9479,1399
74,21499,9063,1254
75,23633,8593,1375
76,25818,7652,1435
77,26577,6941,1464
78,26008,6985,1415
79,22315,6351,1466
80,16693,5692,1449
81,11926,5919,1200
82,8262,5814,1265
83,5389,5599,1314
84,3566,5289,1325
85,2677,5636,1363
86,1733,5568,1444
87,1195,5997,1700
88,827,6142,1589
89,607,6786,1581
90,470,7172,1746
91,341,7810,1987
92,295,8041,1920
93,227,7481,1943
94,192,7251,2042
95,144,7202,1959
96,150,6995,1570
97,97,5937,1637
98,113,5787,1566
99,85,4675,1586
100,70,4270,1295
101,65,3393,1060
102,50,2582,1006
103,43,2039,678
104,43,1583,599
105,40,1092,627
106,34,865,445
107,31,695,341
108,24,570,319
109,32,478,216
110,27,329,214
111,17,284,205
112,19,240,166
113,15,141,109
114,13,125,96
115,7,97,86
116,22,68,59
117,6,47,48
118,6,27,26
119,13,13,21
120,6,5,16
121,7,4,6
122,9,1,4
123,6,2,1
